"location","context","source","target"
"T12","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T13]","u could say they were all bark and no bite.","Mondhatnám úgy is, hogy csak ugattak, de nem haraptak."
"T13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T14]","did u just…ugh.","Ez most komoly?"
"T14","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T15]","im going to ignore that for my own sanity.","A lelki békém érdekében ezt most figyelmen kívül hagyom."
"T15","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D2D-17]","like holy stars im so glad nothing happened. I dont even understand why u have to work there so close to doomsday…","De hála a csillagoknak, hogy nem történt bajod! Nem is értem, miért kell az ítéletnap előtt dolgoznod..."
"D2D-17","No Sc, msc: Supernova, no sfx, Next: [D2D-18]","I could tell where she was getting at. A day before the supernova and I still had no means of getting any tickets for a space jump.","Tudtam, mire gondol. Egy nap van a szupernóváig, és még mindig nem engedhetem meg magamnak az űrugrást."
"D2D-18","No Sc, msc: Supernova, no sfx, Next: [T16]","I drum my fingers on the desk and think of my next reply.","Az asztalon dobolok az ujjaimmal, miközben a következő válaszomon gondolkodom."
"T16","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T17]","Weird question but what if we just couldn’t talk anymore? ","Tudom, ez fura kérdés, de mi lenne, ha többé nem tudnánk beszélni? "
"T17","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","what type of question is that :(","Ez meg milyen kérdés :("
"T17-Option-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","Just curious…","Csak kíváncsi vagyok..."
"T17-Option-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","You ask me dumb questions all the time.","Te is folyton hülyeségeket kérdezel."
"TDP8-1","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-2]","its not every day people leave their planet in droves for the impending death of the sun.","Nem minden nap hagyják el az emberek tömegesen a bolygójukat a Nap közelgő pusztulása miatt."
"TDP8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-3]","Well I’d miss the hell out of you. ","Hát nagyon hiányoznál. "
"TDP8-3","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-4]","…Really?","...Tényleg?"
"TDP8-4","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-5]","Duh? What makes you think I check up on you all the time?","Még szép! Szerinted miért írok neked állandóan?"
"TDP8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-6]","…I don’t know.","...Nem tudom."
"TDP8-6","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-7]","I kind of feel like I’ve been dragging you down… with me being sad all the time.","Úgy érzem, mintha mostanában lehúználak az állandó szomorúságommal."
"TDP8-7","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-8]","what? We all get sad. We’re together till the end. Nothing will ever change that.","Micsoda? Mindenki szomorkodik néha. Örökké együtt leszünk, ezen semmi sem változtathat."
"TDP8-8","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-9]","Thank you. For always caring.","Köszönöm, hogy mindig törődsz velem."
"TDP8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-10a]","Of course. I have to go :( I’m getting called away but I always have your back! ","Még szép! Most mennem kell :( De mindig számíthatsz rám! "
"TDP8-10a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDP8-10]","-door opens and chimes-","-az ajtó kinyílik, megszólal a csengő-"
"TDP8-10","No Sc, msc: Supernova, no sfx, Next: [TDP8-11]","I find myself smiling at my phone. I could’ve reread this line a couple hundred times.","Mosolyogva nézem a telefont. Ezerszer is el tudnám olvasni ezt az egy sort."
"TDP8-11","No Sc, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","That must be someone special you’re talking to.","Bizonyára valaki különlegessel beszélsz."
"TDN8-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-2]","...",""
"TDN8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-3]","Wow that was harsh…","Na jó, ez bunkó volt..."
"TDN8-3","No Sc, msc: Supernova, no sfx, Next: [TDN8-4]","I panic. Crap would it be bad to backtrack? ","Pánikba esek. Basszus, vissza tudnám szívni? "
"TDN8-4","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-5]","Sorry, i didn’t mean that","Bocsi, nem úgy gondoltam."
"TDN8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-6]","i don’t think ur questions are stupid.","Nem is hülyék a kérdéseid."
"TDN8-6","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-7]",":/ you’re a jerk sometimes. u know that?",":/ néha nagyon bunkó tudsz lenni. Ugye tudod?"
"TDN8-7","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-8]","Yeah…I can see that right now. I’m really sorry.","Igen...már rájöttem. Nagyon sajnálom."
"TDN8-8","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-9]","Well to answer your question. Even though you’re a grade A jerk sometimes.","És hogy válaszoljak a kérdésedre, bár néha nagy paraszt vagy..."
"TDN8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-10]","I’d still miss seeing you.","Akkor is hiányoznál."
"TDN8-10","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-11]","I just wish you were a bit more honest with me.","De bárcsak őszintébb lennél velem."
"TDN8-11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-12]","What do you mean honest?","Hogy érted?"
"TDN8-12","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-13]","I know thats not the real reason why you’re asking me that.","Tudom, hogy más oka van, hogy megkérdezted."
"TDN8-13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-14]","I gotta go. I’ll talk to you later. Just stop acting so weird with me.","Mennem kell. Később beszélünk. Csak ne viselkedj így velem."
"TDN8-14","No Sc, msc: Supernova, no sfx, Next: [TDN8-14a]","I groan to myself.","Felnyögök."
"TDN8-14a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDN8-15]","-door opens and chimes-","-az ajtó kinyílik, megszólal a csengő-"
"TDN8-15","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-16]","Why did I say that? Out of every reason I could have given her?","Miért pont ezt mondtam? Annyi más okot mondhattam volna!"
"TDN8-16","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-17]","Stupid! Stupid! Stupid!","Hülye! Hülye! Hülye!"
"TDN8-17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","It couldn’t be that stupid to be doing all that.","Azért csak nem lehetett akkora hülyeség."
"DD2-7","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-8]","Whoa!","Hoppá!"
"DD2-8","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-19]","Sorry it’s slow today. So uh I’ve been on my phone a bit more. ","Bocsánat, ma elég kevesen vannak, úgyhogy kicsit többet lógok a telefonomon. "
"D2D-19","No Sc, msc: Supernova, no sfx, Next: [D2D-20]","I take in the woman. From the ringlets across her body she seems to be a shapeshifter. ","Végigmérem a nőt. A testét díszítő foltok alapján alakváltó lehet. "
"D2D-20","No Sc, msc: Supernova, no sfx, Next: [D2D-21]","Something feels awfully familiar about her like I’ve seen her somewhere before.","Valahogy nagyon ismerősnek tűnik, mintha már láttam volna ezelőtt."
"D2D-21","No Sc, msc: Supernova, no sfx, Next: [KD1]","She doesn’t seem to notice the interest she has a knowing smile as her attention still seems on me and my phone. ","Úgy tűnik, nem veszi észre a kíváncsi tekintetemet. Továbbra is sejtelmesen mosolyog rám és a telefonomra. "
"KD1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-9]","They must sound important to you. Just relax I’m sure you’re lovely to speak to. ","Biztosan fontos számodra az illető. Ne aggódj, biztos remek beszélgetőtárs vagy! "
"DD2-9","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-22]","It depends on the day.","Az attól függ, milyen napom van."
"D2D-22","No Sc, msc: Supernova, no sfx, Next: [KD2]","She laughs.","Felnevet."
"KD2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-23]","Hit me with it. What’s got you stressed?","Na, halljuk. Mi aggaszt ennyire?"
"D2D-23","No Sc, msc: Supernova, no sfx, Next: [D2D-24]","I think for a second. Do I actually want to just spill my guts out to this complete stranger?","Elgondolkodom egy pillanatra. Tényleg egy vadidegennek akarom kiönteni a szívemet?"
"D2D-24","No Sc, msc: Supernova, no sfx, Next: [D2D-25]","…","..."
"D2D-25","No Sc, msc: Supernova, no sfx, Next: [DD2-10]","Actually yeah. I can’t pay for a therapist anyways. Why not. ","Tulajdonképpen, igen. Úgysem engedhetek meg magamnak egy pszichológust. Miért is ne! "
"DD2-10","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-26]","I don’t know how to tell her I don’t qualify for a space jump so I’m going to be stuck here.","Nem tudom, hogy mondjam el neki, hogy nem vagyok jogosult az űrugrásra, szóval itt ragadtam."
"D2D-26","No Sc, msc: Supernova, no sfx, Next: [DD2-11]","The not-therapist nods as she listens to me.","A nem-pszichológus bólogatva hallgat."
"DD2-11","Sc: Dmi, msc: Supernova, no sfx, Next: [KD3]","I’ve been trying to just carry on but I think she knows something is wrong. ","Próbáltam úgy tenni, mintha minden okés lenne, de szerintem érzi, hogy baj van. "
"KD3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-27]","Well you’re going to traumatize the stars outta her when she finds out you’re gonna be space dust and you never warned her. ","Lelkileg teljesen tönkre fogja tenni, amikor rájön, hogy űrpor leszel, és nem is figyelmeztetted. "
"D2D-27","No Sc, msc: Supernova, no sfx, Next: [D2D-28]","I choke. When she puts it that way…","Lemerevedek. Hát így kimondva..."
"D2D-28","No Sc, msc: Supernova, no sfx, Next: [DD2-12]","I try to search for a way to back out despite this being my fault we’re having this very personal conversation at a gas station counter.","Próbálom elterelni a témát, bár végül is az én hibám, hogy belekezdtünk ebbe a beszélgetésbe, méghozzá pont egy benzinkúton."
"DD2-12","Sc: Dmi, msc: Supernova, no sfx, Next: [KD4]","Is there something in particular you’re looking for or…? ","Valami konkrét dolgot keresel vagy...? "
"KD4","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-29]","I see what you’re doing here.","Tudom ám, mit csinálsz."
"D2D-29","No Sc, msc: Supernova, no sfx, Next: [KD5]","She plays along though.","De azért belemegy a játékba."
"KD5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD6]","I’ll put 900 luncos on pump 5.","900 lunárért tankolnék az 5-ös kútnál."
"KD6","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-30]","And are any of those behind you good? Looking to get something for my wife back on our ship.","És finom valamelyik azok közül ott mögötted? Vinnék valamit a feleségemnek a hajóra."
"D2D-30","No Sc, msc: Supernova, no sfx, Next: [DD2-13]","She points to the hot food machines behind me and I shrug.","A melegétel-automaták felé mutat, én pedig megvonom a vállam."
"DD2-13","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-14]","Nothing to write home about but I think they’re pretty good. ","Egyik sem nagy szám, de azért ehetők. "
"DD2-14","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-31]","Especially if you’re hungry.","Főleg, ha éhes az ember."
"D2D-31","No Sc, msc: Supernova, no sfx, Next: [KD7]","She lets out a hearty laugh.","A nő harsányan felnevet."
"KD7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD8]","Oh man. I know that feeling when food is good just cuz you haven’t had anything. ","Hát igen. Ismerem azt az érzést, amikor csak azért finom a kaja, mert már rég nem ettél semmit. "
"KD8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD8b]","Something with a good crunch to it seems like something my wife would like.","A feleségem örülne valami ropogósnak."
"KD8b","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","Select an item in the shop","Válassz ki egy terméket a boltból"
"KD8b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","",""
"KD8b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]KD8b-Option-2","",""
"TDP9-1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-2]","What are these called again? M’Ghooni Nachos?","Hogy is hívják ezeket? Űrláz nacho?"
"TDP9-2","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-3]","It's got a little kick to it. If your wife likes spice I’m sure she’d be into it.","Egy kicsit pikáns. Ha a feleséged szereti a csípőset, akkor ízleni fog neki."
"TDP9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDP9-4]","I’m Martian. I can handle more than a little kick.","Marslakó vagyok, elbírok a csípőssel."
"TDP9-4","No Sc, msc: Supernova, no sfx, Next: [TDP9-5]","The alleged shapeshifter lifts up a chip and chomps down on it.","Az állítólagos alakváltó felvesz egy csipszet, és jóízűen beleharap."
"TDP9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-6]","Oh! That's a pretty solid nacho.","Hű! Egész jó!"
"TDP9-6","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-7]","Yeah my friend would usually call me to bring some back with me back when we were roommates. ","Igen, a barátom gyakran megkért, hogy vigyek neki haza, amikor még szobatársak voltunk. "
"TDP9-7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDP9-8]","They’ve got good taste. Can you get one for me too?","Jó az ízlése. Kérhetek még egy adagot?"
"TDP9-8","No Sc, msc: Supernova, no sfx, Next: [D2D-32]","I nod as I go over to the machine and get out a second batch of M’Ghooni Nachos.","Bólintok, majd odalépek a géphez, és kiveszek egy újabb adagot."
"TDN9-1","No Sc, msc: Supernova, no sfx, Next: [TDN9-2]","K’Kili inspects the food presented to her.","Gy'Gyilok megvizsgálja a terméket."
"TDN9-2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDN9-3]","Hmm I don’t mean to be rude kid but I don’t think she’s going to like this. ","Hmm, nem akarok bunkó lenni kölyök, de szerintem ez nem ízlene neki. "
"TDN9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDN9-4]","I wouldn’t really call this crunchy either.","Még csak nem is ropogós."
"TDN9-4","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-5]","You sure she might not like this better?","Biztos, hogy nem ízlene neki?"
"TDN9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDN9-6]","Pretty sure I’d know what she likes best.","Szerintem én tudom jobban, hogy mit szeret."
"TDN9-6","No Sc, msc: Supernova, no sfx, Next: [TDN9-7]","I sigh. Seems my gas station munchies intuition failed me today.","Felsóhajtok. Úgy tűnik, ma cserben hagytak a benzinkutas nasi ösztöneim."
"TDN9-7","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-8]","Sorry bout that.","Sajnálom."
"TDN9-8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-32]","It's fine. I’ll take the gas at least.","Nem baj. Azért tankolni még tankolok."
"D2D-32","No Sc, msc: Supernova, no sfx, Next: [KD9]","The woman grabs her wallet in her pocket.","A nő előveszi a pénztárcáját."
"KD9","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-15]","You take cards don’t you? Or did that stop for Doomsday?","Kártyát is elfogadtok? Vagy az ítéletnap miatt már nem?"
"DD2-15","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-33]","Nothing stops at Cosmic Fuel for Doomsday.","A Kozmokútnál minden halad a szokásos módon."
"D2D-33","No Sc, msc: Supernova, no sfx, Next: [D2D-34]","The woman cooly passes a card to me. I grab for it and freeze as I realize she passed me an ID.","A nő higgadtan odanyújtja nekem a kártyáját. Elveszem, de amikor meglátom, hogy a személyijét adta oda, lefagyok."
"D2D-34","No Sc, msc: Supernova, no sfx, Next: [D2D-35]","The name is one I remember very well as it was all over the Martian news. ","Nagyon jól emlékszem erre a névre, régebben tele voltak vele a marsi hírek. "
"D2D-35","No Sc, msc: Supernova, no sfx, Next: [KD10]","Holy crap. This woman is like… an urban legend on Mars.","Te jó ég. Ez a nő...egy igazi legenda a Marson."
"KD10","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-36]","Did my card decline?","Elutasították a kártyámat?"
"D2D-36","No Sc, msc: Supernova, no sfx, Next: [KD11]","All six of her eyes widen as she realizes her debit card isn’t in my hand and she snatches it.","Mind a hat szeme elkerekedik, amikor rájön, hogy nem a bankkártyája van nálam, és gyorsan kikapja a kezemből."
"KD11","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-37]","Wrong card! Wrong card!","Nem ez az! Nem ez az!"
"D2D-37","No Sc, msc: Supernova, no sfx, Next: [D2D-38]","K’Kili passes me the right card.","Gy'Gyilok ezúttal már a bankkártyáját adja oda."
"D2D-38","No Sc, msc: Supernova, no sfx, Next: [KD12]","We sit in awkward silence.","Kínos csend telepedik ránk."
"KD12","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD12b]","Are you going to ring me up or…?","Akkor beütöd vagy...?"
"KD12b","No Sc, msc: Supernova, sfx: CashRegister, Next: [DD2-16]","-cash register noise-","-pénztárgép hang-"
"DD2-16","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-17]","Eh I work at a gas station. I’m sure I’ve probably served someone with jaded pasts tons of times before. ","Őő, figyelj, egy benzinkúton dolgozom. Biztos, csomószor szolgáltam már ki kétes múltú embereket. "
"DD2-17","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-39]","You’re not going to throw me in the nearest black hole and take my place aren’t you?","Gondolom nem fogsz behajítani a legközelebbi fekete lyukba, hogy aztán átvedd a helyem, igaz?"
"D2D-39","No Sc, msc: Supernova, no sfx, Next: [KD13]","K’Kili laughs.","Gy'Gyilok felnevet."
"KD13","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-18]","Not at all. I didn’t really use my powers like that. I can’t really shapeshift anymore anyways.","Dehogy! Nem is erre használtam az erőmet. De már amúgy sem tudok alakot váltani."
"DD2-18","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-40]","Oh?","Ó, tényleg?"
"D2D-40","No Sc, msc: Supernova, no sfx, Next: [KD14]","She points to her antenna.","Rámutat az antennájára."
"KD14","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD15]","My antenna is a little bent. So I can’t really do that anymore. ","Meghajlott az antennám, úgyhogy már nem megy. "
"KD15","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-41]","I felt like my world was falling apart when it first happened but my wife has been so supportive. I mean I got injured trying to help her in the first place. ","Eleinte úgy éreztem, mindennek vége, de a feleségem rendkívül támogató volt. Valójában pont neki segítettem, amikor megsérültem. "
"D2D-41","No Sc, msc: Supernova, no sfx, Next: [KD16]","K’Kili lifts up her hand to show her ring. I can see the admiration and pride coming from her.","Gy'Gyilok felemeli a kezét, hogy megmutassa a gyűrűjét. Sugárzik belőle a szeretet és a büszkeség."
"KD16","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-19]","My wife means everything to me. A part of me is happy we can get away and start new somewhere else.","A feleségem a mindenem. Az egyik felem örül is, hogy elmehetünk innen, és új életet kezdhetünk."
"DD2-19","Sc: Dmi, msc: Supernova, no sfx, Next: [KD17]","Wow…she sounds so lucky to have you.","Hű...nagyon szerencsés, hogy vagy neki."
"KD17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-42]","I’m the lucky one.","Én vagyok a szerencsés."
"D2D-42","No Sc, msc: Supernova, no sfx, Next: [KD18]","K’Kili reaches over and places a hand on my shoulder. She has a strong grip. She probably could pull me over the counter like this.","Gy'Gyilok átnyúl a pult felett, és megfogja a vállam. Erős a marka. Valószínűleg át tudna rántani a pulton."
"KD18","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD19]","Listen kid. You don’t know me and I don’t know you too well but I feel like I should tell you… ","Figyelj, kölyök. Nem ismersz engem, és én sem téged, de úgy érzem, el kell mondanom... "
"KD19","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD20]","I don’t really know what your baggage is with whoever you’re talking to but be honest. I can tell they mean a lot to you. ","Nem igazán tudom, mi van köztetek, de légy őszinte önmagadhoz. Látom rajtad, hogy sokat jelent neked az illető. "
"KD20","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-20]","I need you to really think about what they mean to you. Don’t you want to see them?","Gondolkodj el azon, mit jelent számodra. Nem akarod látni őt?"
"DD2-20","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-43]","I…can’t anyways… It's too late.","Én...nem lehet. Már túl késő."
"D2D-43","No Sc, msc: Supernova, no sfx, Next: [KD21]","K’Kili lets go of my shoulder.","Gy'Gyilok elengedi a vállam."
"KD21","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-21]","I know… Just talk to them.","Tudom...De legalább beszélj vele."
"DD2-21","Sc: Dmi, msc: Supernova, no sfx, Next: [KD22]","…I’ll try.","...Rendben."
"KD22","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-44]","It's all you can do right?","Ennél többet nem is tehetsz, nem igaz?"
"D2D-44","No Sc, msc: Supernova, no sfx, Next: [KD23]","She squints at my name tag.","Hunyorogva néz a névtáblámra."
"KD23","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-45]","You seem like a good kid. I’ll leave a nice review for you on Welp.","Rendes kölyöknek tűnsz. Majd írok egy jó értékelést a Froogle-n."
"D2D-45","No Sc, msc: Supernova, no sfx, Next: [D2D-45b]","The woman offers me a smile and walks out of the Cosmic Fuel with nachos in hand.","A nő rám mosolyog, majd nachóval a kezében kisétál a Kozmokútról."
"D2D-45b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-46]","-door chimes and closes-","-megszólal a csengő, majd becsukódik az ajtó-"
"D2D-46","No Sc, msc: Supernova, no sfx, Next: [D2D-47]","I don’t move. Never in my life did I think I would be getting a pep talk about relationships with a customer who just wanted to buy snacks.","Meg sem moccanok. Sosem hittem volna, hogy egyszer egy nasiért betérő vásárlótól kapok majd párkapcsolati tanácsot."
"D2D-47","No Sc, msc: Supernova, no sfx, Next: [D2D-48]","I should be on my way out of here. Maybe catching a ride outta here on a new planet but here I am. ","Nekem is el kéne tűnnöm innen. Elcsípni egy másik bolygóra tartó űrhajót. Ehelyett itt vagyok. "
"D2D-48","No Sc, msc: Supernova, no sfx, Next: [D2D-49]","Doomed.","Nekem befellegzett."
"D2D-49","No Sc, msc: Supernova, no sfx, Next: [D2D-50]","…","..."
"D2D-50","No Sc, msc: Supernova, no sfx, Next: [D2D-51]","Some time passes. I don’t get any more customers and I try to busy myself with the monotony of cleaning.","Telik az idő. Már nem érkezik több vásárló, én pedig megpróbálom lefoglalni magam a takarítás egyhangúságával."
"D2D-51","No Sc, msc: Supernova, no sfx, Next: [D2D-52]","I think Flubber notices something is wrong cuz I find her wanting to brush up against me more as she tries to move off of her usual lounging spot.","Szerintem Szőrcsimbók is megérzi, hogy valami baj van, mert mintha többször bújna hozzám, amikor elhagyja a pihenőhelyét."
"D2D-52","No Sc, msc: Supernova, no sfx, Next: [D2D-53]","Rob eventually comes by. His usual cheery disposition fades as he picks up Flubber.","Végül Rob is befut. Nem a szokásos vigyorával kapja fel Szőrcsimbókot."
"D2D-53","No Sc, msc: Supernova, no sfx, Next: [D2D-54]","I think it finally hit him about what was going to happen.","Szerintem végre neki is leesett, hogy mi fog történni."
"D2D-54","No Sc, msc: Supernova, no sfx, Next: [D2D-55]","…","..."
"D2D-55","No Sc, msc: Supernova, no sfx, Next: [D2D-55b]","I need to rest before tomorrow.","Ki kell pihennem magam holnapig."
"D2D-55b","No Sc, msc: Supernova, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day3Transition]","-door opens and closes with a chime-","-az ajtó kinyílik, megszólal a csengő-"
"Day3Transition","No Sc, msc: Supernova, no sfx, Next: [D3D-1]","DAY 3","3. NAP"
"D3D-1","No Sc, msc: Supernova, no sfx, Next: [D3D-2]","Doomsday.","Ítéletnap."
"D3D-2","No Sc, msc: Supernova, no sfx, Next: [D3D-3]","Feels a lot quieter than how I’d imagined it.","Csendesebb, mint amilyennek képzeltem."
"D3D-3","No Sc, msc: Supernova, no sfx, Next: [D3D-4]","Well most people evacuated… it makes sense it's this quiet. ","Mondjuk a legtöbb ember már evakuált, úgyhogy nem meglepő, hogy csend van. "
"D3D-4","No Sc, msc: Supernova, no sfx, Next: [D3D-4b]","There’s no Flubber no Rob just me. ","Nincs itt se Szőrcsimbók, se Rob. Csak én vagyok. "
"D3D-4b","No Sc, msc: Supernova, sfx: Text_1, Next: [T18]","-phone chimes-","-telefon értesítés-"
"T18","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T19]","Dmi did you get my message about where to meet me at the Space Port? You haven’t been answering me since last night. ","Dmi, megkaptad az üzimet arról, hol találkozzunk az űrállomáson? Tegnap este óta nem válaszolsz. "
"T19","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T20]"," Sorry just been so busy. You know how it is. "," Bocsi, csak el voltam foglalva. Tudod, hogy van ez. "
"T20","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D3D-5]","What’s wrong with you? I would think this is a pretty big time to answer your messages! I mean we got the last space jumps of the day! ","Mi ütött beléd? Szerintem pont most elég fontos lenne, hogy válaszolj az üzeneteidre! Hisz már csak az utolsó űrugrások maradtak hátra! "
"D3D-5","No Sc, msc: Supernova, no sfx, Next: [D3D-6]","For once I feel tears threaten to fall from my face as I stare at my phone.","Könnyek szöknek a szemembe, ahogy a telefonomat bámulom."
"D3D-6","No Sc, msc: Supernova, no sfx, Next: [T21]","I wipe my face. Why am I such a loser? I don’t wanna weigh her down. I’m doing her a favor by not telling her!","Megtörlöm az arcom. Hogy lehetek ekkora lúzer? Nem akarom ezzel nyomasztani. Igazából szívességet teszek neki azzal, hogy nem mondom el az igazat."
"T21","Sc: Cassiopeia, on phone, msc: Supernova, no sfx, Next: [DD3-1a]"," Dmi?",""
"DD3-1a","No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [DD3-1]","-smoke alarm chirps-","-megszólal a füstjelző-"
"DD3-1","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-7]"," Really? Today of all days?"," Ez most komoly? Pont ma?"
