"location","context","source","target"
"TDP7-14","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDP7-15]","You’re the best big brother ever! Of course I will! ","Anh là ông anh đỉnh nhất đời em! Sao em giận anh được! "
"TDP7-15","No Sc, msc: Supernova, no sfx, Next: [TDP7-16]","The two beastmen burst into tears.","Hai tên người thú bật khóc."
"TDP7-16","No Sc, msc: Supernova, no sfx, Next: [TDP7-17]","I just stand there watching the two go through a whole movie scene together.","Còn tôi đứng đó chờ hai thằng cha này diễn cho hết phim."
"TDP7-17","No Sc, msc: Supernova, no sfx, Next: [TDP7-18]","Romulus sets a pile of luncos on the counter.","Sói Ròm thả một đống Nguyệt tệ lên bàn."
"TDP7-18","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-16a]","Keep the change. We’re sorry for bothering you.","Khỏi thối. Xin lỗi đã làm phiền cậu."
"TDN7-1","No Sc, msc: Supernova, no sfx, Next: [TDN7-2]","Romulus grits his teeth.","Sói Ròm nghiến răng."
"TDN7-2","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-3]","Is this some kind of joke? We asked for Saturn dogs!","Giỡn mặt hả? Bọn này muốn ăn xúc xích mà!"
"TDN7-3","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-4]","I know.","Ừ."
"TDN7-4","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDN7-5]","Why give us this?","Thế sao đưa cái này?"
"TDN7-5","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-6]","You’re already helping yourself to the shelves. Why don’t you get them yourself?","Lúc nãy lụm đồ hăng lắm mà. Có mấy cây xúc xích thôi thì tự chồm lên mà lấy luôn đi?"
"TDN7-6","Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [TDN7-7]","I--","Ta—"
"TDN7-7","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDN7-8]","Aww…I think they’re mad at us Rom. ","Ấy... Chắc người ta giận mình đó anh Ròm. "
"TDN7-8","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDN7-9]","I told you we shouldn’t steal.","Em nói rồi, làm gì thì làm, chứ đừng có đi ăn cướp."
"TDN7-9","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-10]","STOP TAKING ME AS A FOOL REM!","MÀY COI ANH LÀ TRÒ ĐÙA HẢ REM!"
"TDN7-10","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-11]","Hey! He’s not taking you as a fool.","Ê này! Anh đâu chỉ là trò đùa trong mắt đứa em."
"TDN7-11","No Sc, msc: Supernova, no sfx, Next: [TDN7-12]","Romulus’ eyes shine with a hopeful look.","Ánh mắt Sói Ròm sáng rực, nhìn tôi với vẻ trông chờ."
"TDN7-12","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-13]","I’m taking you as a fool too.","Anh còn là trò đùa trong mắt tôi đấy."
"TDN7-13","No Sc, msc: Supernova, no sfx, Next: [TDN7-14]","Romulus drops the bag on the ground. He looks close to tears.","Sói Ròm thả rơi cái bao trên sàn, rưng rưng nước mắt."
"TDN7-14","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [D2D-16a]","Remus…lets just go.","Rem ơi... Mình đi thôi."
"D2D-16a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-16]","-door chimes and closes-","[chuông cửa reo, cửa đóng]"
"D2D-16","No Sc, msc: Supernova, no sfx, Next: [T8]","I reach for my phone. Cassiopeia’s not going to believe this.","Tôi với tay lấy cái điện thoại. Tiên chắc chắn sẽ rất bất ngờ."
"T8","Sc: Dmi, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T9]","Sorry i didnt get to you yet. I was getting robbed.","Xin lỗi nhé, nãy giờ bị cướp nên chưa kịp nhắn lại."
"T9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T10]","WHAT?","HẢ?"
"T10","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T11]","chill they didnt take anything. They were two beastmen but they didnt seem to be following their own plan. ","bình tĩnh, chưa mất gì hết. Có hai ông nhân thú, nhưng mỗi ông một ý, cướp ko ra cướp. "
"T11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T12]","I didnt care much it's not like it's my gas station. i Think i hurt their feelings.","Cái trạm xăng này lỗ lãi gì cũng ko phải chuyện của tớ. Nhưng bọn hắn chắc hụt hẫng lắm."
"T12","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T13]","u could say they were all bark and no bite.","đúng kiểu ""chó sủa là chó ko cắn""."
"T13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T14]","did u just…ugh.","ê, ê nhaaaa."
"T14","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T15]","im going to ignore that for my own sanity.","đùa cái gì mà kỳ cục."
"T15","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D2D-17]","like holy stars im so glad nothing happened. I dont even understand why u have to work there so close to doomsday…","mà trời ơi, cậu không sao là may rồi. Trời đất sắp tuyệt diệt cả rồi mà cậu vẫn đi làm là sao..."
"D2D-17","No Sc, msc: Supernova, no sfx, Next: [D2D-18]","I could tell where she was getting at. A day before the supernova and I still had no means of getting any tickets for a space jump.","Tôi biết cậu ấy có ý gì. Còn một ngày nữa là vụ nổ sẽ đến, vậy mà tôi vẫn chưa tìm ra cách mua vé đi bước nhảy không gian."
"D2D-18","No Sc, msc: Supernova, no sfx, Next: [T16]","I drum my fingers on the desk and think of my next reply.","Tôi gõ mấy ngón tay lên bàn, ngẫm nghĩ cách trả lời."
"T16","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T17]","Weird question but what if we just couldn’t talk anymore? ","Mà này, lỡ có ngày tụi mình không nói chuyện với nhau được nữa thì sao? "
"T17","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","what type of question is that :(","hỏi cái gì kì vậy :("
"T17-Option-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","Just curious…","Thì lỡ đâu..."
"T17-Option-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","You ask me dumb questions all the time.","Có khác gì mấy câu hỏi vô tri của cậu đâu."
"TDP8-1","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-2]","its not every day people leave their planet in droves for the impending death of the sun.","đâu phải ngày nào cũng có hàng ngàn người di tản đi trốn mặt trời."
"TDP8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-3]","Well I’d miss the hell out of you. ","Nếu vậy thì tớ nhớ cậu khủng khiếp lắm. "
"TDP8-3","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-4]","…Really?","...Thiệt hả?"
"TDP8-4","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-5]","Duh? What makes you think I check up on you all the time?","Ủa? Chứ tớ nhắn tin hỏi thăm cậu suốt cho vui thôi à?"
"TDP8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-6]","…I don’t know.","...Tớ không biết thiệt."
"TDP8-6","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-7]","I kind of feel like I’ve been dragging you down… with me being sad all the time.","Tớ thấy mình kéo tinh thần cậu xuống ấy... Lúc nào tớ cũng buồn."
"TDP8-7","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-8]","what? We all get sad. We’re together till the end. Nothing will ever change that.","Có sao đâu? Ai chẳng có lúc buồn. Tụi mình sẽ bên nhau đến cùng. Không một thứ gì có thể thay đổi điều ấy."
"TDP8-8","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-9]","Thank you. For always caring.","Cảm ơn cậu đã lo cho tớ."
"TDP8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-10a]","Of course. I have to go :( I’m getting called away but I always have your back! ","Khách sáo quá. Thôi tớ bận rồi, lát nhắn nhé :( phải nhớ là cậu luôn có tớ ở bên đó! "
"TDP8-10a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDP8-10]","-door opens and chimes-","[cửa mở, chuông cửa reo]"
"TDP8-10","No Sc, msc: Supernova, no sfx, Next: [TDP8-11]","I find myself smiling at my phone. I could’ve reread this line a couple hundred times.","Tôi nhìn màn hình điện thoại mà cười tủm tỉm. Tôi đọc đi đọc lại dòng tin nhắn này cả ngàn lần cũng được."
"TDP8-11","No Sc, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","That must be someone special you’re talking to.","Đang nhắn với bồ hả?"
"TDN8-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-2]","...","..."
"TDN8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-3]","Wow that was harsh…","Nặng lời vậy..."
"TDN8-3","No Sc, msc: Supernova, no sfx, Next: [TDN8-4]","I panic. Crap would it be bad to backtrack? ","Tôi hoảng loạn. Giờ quay đầu còn kịp không trời? "
"TDN8-4","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-5]","Sorry, i didn’t mean that","Xin lỗi vì làm cậu giật mình."
"TDN8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-6]","i don’t think ur questions are stupid.","tớ không có ý như vậy."
"TDN8-6","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-7]",":/ you’re a jerk sometimes. u know that?",":/ không nói được gì tốt đẹp thì có thể giữ im lặng mà, nhỉ?"
"TDN8-7","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-8]","Yeah…I can see that right now. I’m really sorry.","Ừ... tớ biết mình sai rồi. Xin lỗi cậu nhiều."
"TDN8-8","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-9]","Well to answer your question. Even though you’re a grade A jerk sometimes.","Quay lại câu hỏi hồi nãy nhé. Dù có lúc cậu cư xử như tên khốn ấy."
"TDN8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-10]","I’d still miss seeing you.","Tớ vẫn sẽ nhớ cậu muốn chết đó."
"TDN8-10","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-11]","I just wish you were a bit more honest with me.","Cậu không thể thật lòng với tớ hơn chút nữa sao?"
"TDN8-11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-12]","What do you mean honest?","Thật lòng là sao?"
"TDN8-12","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-13]","I know thats not the real reason why you’re asking me that.","Cậu thừa sức hiểu ý tớ mà, tự ngẫm nghĩ thử đi."
"TDN8-13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-14]","I gotta go. I’ll talk to you later. Just stop acting so weird with me.","Thôi bận rồi. Tí nhắn lại. Đừng cư xử như vậy với tớ nữa."
"TDN8-14","No Sc, msc: Supernova, no sfx, Next: [TDN8-14a]","I groan to myself.","Tôi khẽ thở dài."
"TDN8-14a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDN8-15]","-door opens and chimes-","[cửa mở, chuông cửa reo]"
"TDN8-15","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-16]","Why did I say that? Out of every reason I could have given her?","Tại sao mình lại nói ra những lời như vậy khi vẫn còn biết bao cái cớ khác?"
"TDN8-16","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-17]","Stupid! Stupid! Stupid!","Đồ ngu! Đồ ngu! Đồ ngu!"
"TDN8-17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","It couldn’t be that stupid to be doing all that.","Kiếm được công ăn việc làm mà ngu à?"
"DD2-7","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-8]","Whoa!","Á!"
"DD2-8","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-19]","Sorry it’s slow today. So uh I’ve been on my phone a bit more. ","Xin lỗi quý khách. Nay tiệm vắng quá nên em cũng không biết làm gì khác. "
"D2D-19","No Sc, msc: Supernova, no sfx, Next: [D2D-20]","I take in the woman. From the ringlets across her body she seems to be a shapeshifter. ","Tôi chào chị ấy. Hình như chị là người biến hình, do tôi thấy trên người chị có mấy cái vòng. "
"D2D-20","No Sc, msc: Supernova, no sfx, Next: [D2D-21]","Something feels awfully familiar about her like I’ve seen her somewhere before.","Nhưng trong lòng tôi có một cảm giác rất quen thuộc. Cứ như thể tôi đã gặp người này rồi."
"D2D-21","No Sc, msc: Supernova, no sfx, Next: [KD1]","She doesn’t seem to notice the interest she has a knowing smile as her attention still seems on me and my phone. ","Dường như chị chẳng để ý tôi đang nhìn chị. Chị nở một nụ cười đầy ẩn ý mà hỏi chuyện giữa tôi và cái điện thoại. "
"KD1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-9]","They must sound important to you. Just relax I’m sure you’re lovely to speak to. ","Chắc người kia quan trọng với em lắm. Em nói chuyện dễ nghe mà, rồi chuyện cũng đâu vào đó. "
"DD2-9","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-22]","It depends on the day.","Cái đó cũng tùy ngày, chị ạ."
"D2D-22","No Sc, msc: Supernova, no sfx, Next: [KD2]","She laughs.","Chị ấy bật cười."
"KD2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-23]","Hit me with it. What’s got you stressed?","Nói nghe coi. Chuyện gì mà căng thẳng dữ?"
"D2D-23","No Sc, msc: Supernova, no sfx, Next: [D2D-24]","I think for a second. Do I actually want to just spill my guts out to this complete stranger?","Tôi ngẫm nghĩ một lát. Mình có nên trải lòng với một người xa lạ không?"
"D2D-24","No Sc, msc: Supernova, no sfx, Next: [D2D-25]","…","..."
"D2D-25","No Sc, msc: Supernova, no sfx, Next: [DD2-10]","Actually yeah. I can’t pay for a therapist anyways. Why not. ","Thôi đại đi. Tiền đâu mà đi trị liệu tâm lý. "
"DD2-10","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-26]","I don’t know how to tell her I don’t qualify for a space jump so I’m going to be stuck here.","Em phải ở lại đây do không đủ điều kiện đi bước nhảy không gian. Mà em chưa biết nói sao với bạn mình."
"D2D-26","No Sc, msc: Supernova, no sfx, Next: [DD2-11]","The not-therapist nods as she listens to me.","Chuyên viên tâm lý bất đắc dĩ ấy gật gù nghe tôi nói."
"DD2-11","Sc: Dmi, msc: Supernova, no sfx, Next: [KD3]","I’ve been trying to just carry on but I think she knows something is wrong. ","Em cứ coi như chẳng có chuyện gì, nhưng bạn ấy bắt đầu để ý rồi. "
"KD3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-27]","Well you’re going to traumatize the stars outta her when she finds out you’re gonna be space dust and you never warned her. ","Chà. Lúc sống cạy miệng cũng không hé nửa lời, tới lúc em thành cát bụi rồi, người ta mà biết tại sao thì nặng lòng hết đời đó em. "
"D2D-27","No Sc, msc: Supernova, no sfx, Next: [D2D-28]","I choke. When she puts it that way…","Tôi nghẹn lời. Chị ấy nói vậy tôi mới nhận ra..."
"D2D-28","No Sc, msc: Supernova, no sfx, Next: [DD2-12]","I try to search for a way to back out despite this being my fault we’re having this very personal conversation at a gas station counter.","Tôi liền đổi chủ đề, dù lỗi hoàn toàn do tôi khi đem chuyện cá nhân ra giãi bày với một vị khách lạ."
"DD2-12","Sc: Dmi, msc: Supernova, no sfx, Next: [KD4]","Is there something in particular you’re looking for or…? ","Quý khách cần mua gì ấy? Hay là... "
"KD4","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-29]","I see what you’re doing here.","Bắt đầu đánh trống lảng rồi ha."
"D2D-29","No Sc, msc: Supernova, no sfx, Next: [KD5]","She plays along though.","Nhưng chị ấy thôi không nhắc chuyện cũ nữa."
"KD5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD6]","I’ll put 900 luncos on pump 5.","Cho chị đổ 900 nguyệt tệ tiền xăng đi."
"KD6","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-30]","And are any of those behind you good? Looking to get something for my wife back on our ship.","Sau lưng có gì ngon không? Chị mua cho vợ, vợ chị ngồi đợi trên tàu bay ngoài kia kìa."
"D2D-30","No Sc, msc: Supernova, no sfx, Next: [DD2-13]","She points to the hot food machines behind me and I shrug.","Chị ấy chỉ thẳng vào chỗ đồ ăn sau quầy, làm tôi hơi rùng mình."
"DD2-13","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-14]","Nothing to write home about but I think they’re pretty good. ","Mấy món này không hẳn là xuất sắc. "
"DD2-14","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-31]","Especially if you’re hungry.","Nhưng khi đói sẽ thấy rất ngon."
"D2D-31","No Sc, msc: Supernova, no sfx, Next: [KD7]","She lets out a hearty laugh.","Chị ấy cười vang lên."
"KD7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD8]","Oh man. I know that feeling when food is good just cuz you haven’t had anything. ","Ai cũng vậy thôi. Bụng đói meo thì cái gì cũng thành sơn hào hải vị hết. "
"KD8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD8b]","Something with a good crunch to it seems like something my wife would like.","Vậy lấy chị món nào giòn giòn đi. Vợ chị bả khoái mấy món kiểu đó lắm."
"KD8b","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","Select an item in the shop","Hãy chọn một sản phẩm trong tiệm"
"KD8b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","","KD8b-Option-1
"
"KD8b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]KD8b-Option-2","","KD8b-Option-2
"
"TDP9-1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-2]","What are these called again? M’Ghooni Nachos?","Món này gọi là gì ấy em? Bánh nacho M’Ghooni à?"
"TDP9-2","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-3]","It's got a little kick to it. If your wife likes spice I’m sure she’d be into it.","Bánh này hơi cay. Nhưng nếu vợ chị thích ăn cay thì quá được luôn."
"TDP9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDP9-4]","I’m Martian. I can handle more than a little kick.","Xời, người Sao Hỏa hết mà. Ba cái này nhằm nhò gì."
"TDP9-4","No Sc, msc: Supernova, no sfx, Next: [TDP9-5]","The alleged shapeshifter lifts up a chip and chomps down on it.","Chị bóc một miếng bánh bỏ vào miệng rồi nhai nhồm nhoàm."
"TDP9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-6]","Oh! That's a pretty solid nacho.","Ối! Nhai đã vãi."
"TDP9-6","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-7]","Yeah my friend would usually call me to bring some back with me back when we were roommates. ","Dạ, hồi còn ở chung bạn em hay nhờ em hốt một chút về nhai cho đỡ buồn miệng. "
"TDP9-7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDP9-8]","They’ve got good taste. Can you get one for me too?","Bạn em sành ăn phết. Lấy chị thêm phần nữa nhá."
"TDP9-8","No Sc, msc: Supernova, no sfx, Next: [D2D-32]","I nod as I go over to the machine and get out a second batch of M’Ghooni Nachos.","Tôi gật đầu rồi trở lại cái máy để xúc thêm một phần bánh nacho M’Ghooni."
"TDN9-1","No Sc, msc: Supernova, no sfx, Next: [TDN9-2]","K’Kili inspects the food presented to her.","K'Kili ngắm nghía thứ tôi mang ra."
"TDN9-2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDN9-3]","Hmm I don’t mean to be rude kid but I don’t think she’s going to like this. ","Hừm. Chị không có ý gì đâu, nhưng chắc vợ chị kén món này ấy. "
"TDN9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDN9-4]","I wouldn’t really call this crunchy either.","Với lại nhìn không được giòn."
"TDN9-4","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-5]","You sure she might not like this better?","Chị cứ mua thử xem, biết đâu vợ chị lại thích ấy?"
"TDN9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDN9-6]","Pretty sure I’d know what she likes best.","Xời. Ai hiểu vợ chị hơn chị đây."
"TDN9-6","No Sc, msc: Supernova, no sfx, Next: [TDN9-7]","I sigh. Seems my gas station munchies intuition failed me today.","Tôi thở dài. Trực giác chọn món của tôi hôm nay đổ bệnh rồi hay sao ấy."
"TDN9-7","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-8]","Sorry bout that.","Xin lỗi chị nhé."
"TDN9-8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-32]","It's fine. I’ll take the gas at least.","Không sao. Vậy đổ xăng thôi cũng được."
"D2D-32","No Sc, msc: Supernova, no sfx, Next: [KD9]","The woman grabs her wallet in her pocket.","K'Kili móc cái ví trong túi ra."
"KD9","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-15]","You take cards don’t you? Or did that stop for Doomsday?","Quẹt thẻ được không em? Hay sắp tận thế nên tiền mặt thôi?"
"DD2-15","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-33]","Nothing stops at Cosmic Fuel for Doomsday.","Trạm xăng Hoàn Vũ luôn phục vụ quý khách tận răng, dù ngày mai là ngày tận thế."
"D2D-33","No Sc, msc: Supernova, no sfx, Next: [D2D-34]","The woman cooly passes a card to me. I grab for it and freeze as I realize she passed me an ID.","Chị ấy hất nhẹ chiếc thẻ về phía tôi. Tôi bắt lấy chiếc thẻ rồi khựng lại khi nhận ra đó là thẻ công dân."
"D2D-34","No Sc, msc: Supernova, no sfx, Next: [D2D-35]","The name is one I remember very well as it was all over the Martian news. ","Cái tên này từng xuất hiện khắp nơi trên báo đài Sao Hỏa nên đến giờ tôi vẫn nhớ rất rõ. "
"D2D-35","No Sc, msc: Supernova, no sfx, Next: [KD10]","Holy crap. This woman is like… an urban legend on Mars.","Trời đất. Hóa ra bà này là... truyền thuyết đô thị thứ thiệt từ Sao Hỏa luôn."
"KD10","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-36]","Did my card decline?","Thẻ bị từ chối hả em?"
"D2D-36","No Sc, msc: Supernova, no sfx, Next: [KD11]","All six of her eyes widen as she realizes her debit card isn’t in my hand and she snatches it.","Chị ấy trố cả sáu con mắt ra khi nhận ra thứ tôi cầm trên tay không phải là thẻ tín dụng."
"KD11","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-37]","Wrong card! Wrong card!","Chết! Lộn thẻ! Lộn thẻ!"
"D2D-37","No Sc, msc: Supernova, no sfx, Next: [D2D-38]","K’Kili passes me the right card.","Chị ấy liền đưa tôi cái thẻ khác."
"D2D-38","No Sc, msc: Supernova, no sfx, Next: [KD12]","We sit in awkward silence.","Sau đó thì sượng khỏi nói."
"KD12","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD12b]","Are you going to ring me up or…?","Rồi có định báo cảnh sát không, hay là...?"
"KD12b","No Sc, msc: Supernova, sfx: CashRegister, Next: [DD2-16]","-cash register noise-","[tiếng máy tính tiền]"
"DD2-16","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-17]","Eh I work at a gas station. I’m sure I’ve probably served someone with jaded pasts tons of times before. ","Không chị ơi, em làm ở trạm xăng mà. Chắc cũng nhiều lần gặp khách có quá khứ này nọ rồi mà không biết thôi. "
"DD2-17","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-39]","You’re not going to throw me in the nearest black hole and take my place aren’t you?","Đừng nói là chị định ném em vào cái hố đen nào gần đây rồi biến hình để thế chỗ em nhá?"
"D2D-39","No Sc, msc: Supernova, no sfx, Next: [KD13]","K’Kili laughs.","K'Kili bật cười."
"KD13","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-18]","Not at all. I didn’t really use my powers like that. I can’t really shapeshift anymore anyways.","Cưng nghĩ nhiều quá. Xưa giờ chị có dùng sức mạnh làm ba cái chuyện đó đâu. Mà giờ có muốn cũng không được."
"DD2-18","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-40]","Oh?","Sao thế chị?"
"D2D-40","No Sc, msc: Supernova, no sfx, Next: [KD14]","She points to her antenna.","Chị ấy chỉ vào ăng-ten trên đầu."
"KD14","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD15]","My antenna is a little bent. So I can’t really do that anymore. ","Ăng-ten của chị cong rồi này. Nên không biến hình được nữa. "
"KD15","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-41]","I felt like my world was falling apart when it first happened but my wife has been so supportive. I mean I got injured trying to help her in the first place. ","Hồi mới bị vầy chị cũng suy sụp lắm. Cũng may là vợ chị đã luôn ở bên giúp đỡ, dù đúng ra chị bị thương cũng do bảo vệ bả đó. "
"D2D-41","No Sc, msc: Supernova, no sfx, Next: [KD16]","K’Kili lifts up her hand to show her ring. I can see the admiration and pride coming from her.","K'Kili chìa tay ra để khoe nhẫn cưới. Tôi cảm nhận được niềm kiêu hãnh và tự hào của chị."
"KD16","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-19]","My wife means everything to me. A part of me is happy we can get away and start new somewhere else.","Đời này chị còn mỗi vợ mà thôi. Thảm họa tới, mà chị thấy vui vui, ít ra cũng có dịp chuồn khỏi đây để bắt đầu cuộc sống mới."
"DD2-19","Sc: Dmi, msc: Supernova, no sfx, Next: [KD17]","Wow…she sounds so lucky to have you.","Ôi... Chị nhà may mắn thiệt đó."
"KD17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-42]","I’m the lucky one.","Câu đó phải dành cho chị ấy cưng."
"D2D-42","No Sc, msc: Supernova, no sfx, Next: [KD18]","K’Kili reaches over and places a hand on my shoulder. She has a strong grip. She probably could pull me over the counter like this.","K'Kili bỗng rướn người lên rồi đặt tay lên vai tôi. Tay chị giữ rất chặt, có khi kéo mạnh một phát là tôi ngã ụp mặt lên quầy ấy chứ."
"KD18","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD19]","Listen kid. You don’t know me and I don’t know you too well but I feel like I should tell you… ","Nghe nè, cái người chưa trải sự đời. Chị không biết cưng là ai, cưng cũng chưa từng gặp chị, nhưng thôi chị nói cái này... "
"KD19","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD20]","I don’t really know what your baggage is with whoever you’re talking to but be honest. I can tell they mean a lot to you. ","Chị không biết hồi nãy cưng nhắn tin với ai mà căng thẳng dữ vậy, nhưng nghe qua là chị biết người ta quan trọng với cưng lắm. "
"KD20","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-20]","I need you to really think about what they mean to you. Don’t you want to see them?","Nghĩ cho kỹ vào he. Bộ cưng không muốn gặp người ta nữa à?"
