"location","context","source","target"
"D2D-15","No Sc, msc: Supernova, sfx: Remus_Howl, Next: [D2D-15b]","Remus howls with excitement.","Ο Ρέμος ουρλιάζει από ενθουσιασμό."
"D2D-15b","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]","Select an item in the shop","Διάλεξε κάτι από το κατάστημα"
"D2D-15b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]","",""
"D2D-15b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]D2D-15b-Option-2","",""
"TDP7-1","No Sc, msc: Supernova, no sfx, Next: [TDP7-2]","I slide two Saturn dogs to the pair. Remus helps himself and scarfs it down.","Σπρώχνω δυο Saturn dogs προς το μέρος τους. Ο Ρέμος αρπάζει το ένα και το καταβροχθίζει χωρίς δεύτερη σκέψη."
"TDP7-2","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-3]","and now the register--","Και τώρα, το ταμείο..."
"TDP7-3","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-4]","Rom… they were so nice and gave us a Saturn dog. Do we have to?","Ρομ... μας φέρθηκε καλά και μας έδωσε Saturn dogs. Πρέπει όντως να το κάνουμε αυτό;"
"TDP7-4","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-5]","Of course! We came all this way just to--","Φυσικά! Ήρθαμε μέχρι εδώ για να..."
"TDP7-5","Sc: Remus, msc: Supernova, sfx: Remus_Short, Next: [TDP7-6]","To steal?","Για να κλέψετε;"
"TDP7-6","No Sc, msc: Supernova, no sfx, Next: [TDP7-7]","Romulus stutters in shock.","Ο Ρωμύλος τραυλίζει από την αμηχανία."
"TDP7-7","No Sc, msc: Supernova, no sfx, Next: [TDP7-8]","Remus doesn’t look too different from a kicked puppy.","Ο Ρέμος μοιάζει με κακοποιημένο κουτάβι."
"TDP7-8","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-9]","Mom always told us stealing was bad. We should pay!","Η μαμά πάντα έλεγε πως το να κλέβεις είναι κακό. Πρέπει να πληρώσουμε!"
"TDP7-9","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP7-10]","I don’t really care either way to be honest… ","Ειλικρινά, δεν με νοιάζει και τόσο... "
"TDP7-10","No Sc, msc: Supernova, no sfx, Next: [TDP7-11]","The two ignore me. I can practically hear the galaxy’s smallest violin play for the two.","Με αγνοούν. Μπορώ σχεδόν να ακούσω το πιο μικροσκοπικό βιολί του γαλαξία να παίζει για αυτούς τους δυο."
"TDP7-11","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDP7-12]","You’re right Rem… I can’t do it. I wanted to be the tough guy so bad… everything is going to get blown to smithereens!","Έχεις δίκιο, Ρεμ... Δεν μπορώ να το κάνω αυτό. Ήθελα πολύ να φανώ σκληρός... αλλά όλα θα γίνουν στάχτη"
"TDP7-12","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-13]","I just wanted to do something cool!","Απλά ήθελα να κάνω κάτι γαμάτο."
"TDP7-13","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-14]","Will you ever forgive me?","Θα μπορέσεις να με συγχωρήσεις ποτέ;"
"TDP7-14","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDP7-15]","You’re the best big brother ever! Of course I will! ","Είσαι ο καλύτερος μεγάλος αδερφός! Φυσικά και θα σε συγχωρήσω! "
"TDP7-15","No Sc, msc: Supernova, no sfx, Next: [TDP7-16]","The two beastmen burst into tears.","Τα δύο τέρατα βάζουν τα κλάματα."
"TDP7-16","No Sc, msc: Supernova, no sfx, Next: [TDP7-17]","I just stand there watching the two go through a whole movie scene together.","Μένω ακίνητο και τους κοιτάζω καθώς αναπαριστούν μια ολόκληρη σκηνή από ταινία."
"TDP7-17","No Sc, msc: Supernova, no sfx, Next: [TDP7-18]","Romulus sets a pile of luncos on the counter.","Ο Ρωμύλος αφήνει μια στοίβα λούνκο πάνω στον πάγκο."
"TDP7-18","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-16a]","Keep the change. We’re sorry for bothering you.","Κράτησε τα ρέστα. Συγγνώμη για την ενόχληση."
"TDN7-1","No Sc, msc: Supernova, no sfx, Next: [TDN7-2]","Romulus grits his teeth.","Ο Ρωμύλος σφίγγει τα δόντια του."
"TDN7-2","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-3]","Is this some kind of joke? We asked for Saturn dogs!","Μας κοροϊδεύεις; Ζητήσαμε Saturn dogs!"
"TDN7-3","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-4]","I know.","Το ξέρω."
"TDN7-4","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDN7-5]","Why give us this?","Και γιατί μας δίνεις αυτό;"
"TDN7-5","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-6]","You’re already helping yourself to the shelves. Why don’t you get them yourself?","Αφού έχετε αδειάσει από μόνοι σας όλα τα ράφια. Γιατί δεν πάτε να τα πάρετε κι αυτά;"
"TDN7-6","Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [TDN7-7]","I--","Ε..."
"TDN7-7","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDN7-8]","Aww…I think they’re mad at us Rom. ","Ωωω... Νομίζω νευρίασε μαζί μας, Ρομ. "
"TDN7-8","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDN7-9]","I told you we shouldn’t steal.","Σου είπα πως αυτό που κάνουμε είναι λάθος."
"TDN7-9","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-10]","STOP TAKING ME AS A FOOL REM!","ΣΤΑΜΑΤΑ ΝΑ ΜΕ ΠΕΡΝΑΣ ΓΙΑ ΗΛΙΘΙΟ, ΡΕΜ!"
"TDN7-10","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-11]","Hey! He’s not taking you as a fool.","Έι! Δεν σε περνάει για ηλίθιο."
"TDN7-11","No Sc, msc: Supernova, no sfx, Next: [TDN7-12]","Romulus’ eyes shine with a hopeful look.","Τα μάτια του Ρωμύλου λαμπυρίζουν γεμάτα ελπίδα."
"TDN7-12","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-13]","I’m taking you as a fool too.","Κι εγώ σε περνάω για ηλίθιο."
"TDN7-13","No Sc, msc: Supernova, no sfx, Next: [TDN7-14]","Romulus drops the bag on the ground. He looks close to tears.","Ο Ρωμύλος αφήνει τη σακούλα στο πάτωμα. Φαίνεται πως θα βάλει τα κλάματα."
"TDN7-14","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [D2D-16a]","Remus…lets just go.","Ρεμ... πάμε να φύγουμε."
"D2D-16a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-16]","-door chimes and closes-","-η πόρτα κουδουνίζει και κλείνει-"
"D2D-16","No Sc, msc: Supernova, no sfx, Next: [T8]","I reach for my phone. Cassiopeia’s not going to believe this.","Πάω να πιάσω το κινητό μου. Η Κασσιόπη δεν θα πιστέψει τι έγινε μόλις."
"T8","Sc: Dmi, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T9]","Sorry i didnt get to you yet. I was getting robbed.","Συγγνώμη που δεν σου έστειλα νωρίτερα. Με λήστευαν."
"T9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T10]","WHAT?","ΤΙ;"
"T10","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T11]","chill they didnt take anything. They were two beastmen but they didnt seem to be following their own plan. ","Χαλάρωσε, δεν πήραν τίποτα. Ήταν δυο ανθρωπόμορφα θηρία, αλλά δεν μπόρεσαν να ακολουθήσουν το αρχικό τους πλάνο. "
"T11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T12]","I didnt care much it's not like it's my gas station. i Think i hurt their feelings.","Δεν με ένοιαξε ιδιαίτερα. Έτσι κι αλλιώς δεν είναι δικό μου το βενζινάδικο. Νομίζω κιόλας ότι τους πλήγωσα συναισθηματικά."
"T12","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T13]","u could say they were all bark and no bite.","Θα μπορούσες να πεις πως είναι από αυτούς που ""γαβγίζουν αλλά δεν δαγκώνουν""."
"T13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T14]","did u just…ugh.","ι είπες τώρα... έλεος."
"T14","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T15]","im going to ignore that for my own sanity.","Θα το αγνοήσω αυτό, για χάρη της ψυχικής μου υγείας."
"T15","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D2D-17]","like holy stars im so glad nothing happened. I dont even understand why u have to work there so close to doomsday…","Ω θεοί των άστρων, ευτυχώς που δεν έγινε τίποτα. Δεν καταλαβαίνω καν γιατί πρέπει να δουλεύεις εκεί ενώ πλησιάζει το τέλος του κόσμου..."
"D2D-17","No Sc, msc: Supernova, no sfx, Next: [D2D-18]","I could tell where she was getting at. A day before the supernova and I still had no means of getting any tickets for a space jump.","Κατάλαβα πού το πήγαινε. Ο σουπερνόβα θα εκραγεί αύριο και εγώ δεν έχω βρει ακόμη τρόπο να πάρω εισιτήριο για το διαστημικό άλμα."
"D2D-18","No Sc, msc: Supernova, no sfx, Next: [T16]","I drum my fingers on the desk and think of my next reply.","Χτυπάω νευρικά τα δάχτυλά μου στον πάγκο και σκέφτομαι τι να της απαντήσω."
"T16","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T17]","Weird question but what if we just couldn’t talk anymore? ","Περίεργη ερώτηση, αλλά... τι λες να γινόταν αν ξαφνικά δεν μιλούσαμε πια; "
"T17","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","what type of question is that :(","τι ερώτηση είναι αυτή :("
"T17-Option-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","Just curious…","Από περιέργεια ρωτάω..."
"T17-Option-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","You ask me dumb questions all the time.","Μου κάνεις χαζές ερωτήσεις όλη την ώρα."
"TDP8-1","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-2]","its not every day people leave their planet in droves for the impending death of the sun.","Ο κόσμος δεν παρατά κάθε μέρα τον πλανήτη του λόγω επικείμενου ηλιακού θανάτου."
"TDP8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-3]","Well I’d miss the hell out of you. ","Πάντως, θα μου λείψεις φουλ. "
"TDP8-3","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-4]","…Really?","…Αλήθεια;"
"TDP8-4","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-5]","Duh? What makes you think I check up on you all the time?","Ε… ναι; Γιατί νομίζεις ότι σου στέλνω συνέχεια να δω τι κάνεις; "
"TDP8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-6]","…I don’t know.","…Δεν ξέρω."
"TDP8-6","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-7]","I kind of feel like I’ve been dragging you down… with me being sad all the time.","Νιώθω λίγο ότι σε καταβάλω κι εσένα… έτσι που είμαι μες τη μαυρίλα συνέχεια."
"TDP8-7","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-8]","what? We all get sad. We’re together till the end. Nothing will ever change that.","Τι; Όλοι νιώθουμε λυπημένοι πού και πού. Είμαστε μαζί μέχρι τέλους. Αυτό δεν θα αλλάξει ποτέ."
"TDP8-8","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-9]","Thank you. For always caring.","Ευχαριστώ. Που πάντα νοιάζεσαι για μένα."
"TDP8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-10a]","Of course. I have to go :( I’m getting called away but I always have your back! ","Φυσικά. Πρέπει να φύγω :( Με φωνάζουν, αλλά να ξέρεις ότι πάντα μπορείς να βασίζεσαι πάνω μου! "
"TDP8-10a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDP8-10]","-door opens and chimes-","-η πόρτα ανοίγει και κουδουνίζει- "
"TDP8-10","No Sc, msc: Supernova, no sfx, Next: [TDP8-11]","I find myself smiling at my phone. I could’ve reread this line a couple hundred times.","Πιάνω τον εαυτό μου να χαμογελά στο κινητό μου. Μπορώ να ξαναδιαβάσω αυτό το μύνημα ίσα με εκατό φορές ακόμα."
"TDP8-11","No Sc, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","That must be someone special you’re talking to.","Πρέπει να είναι πολύ σημαντικό το άτομο στο οποίο μιλάς."
"TDN8-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-2]","...","..."
"TDN8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-3]","Wow that was harsh…","Οοοκ, κάπως σκληρό..."
"TDN8-3","No Sc, msc: Supernova, no sfx, Next: [TDN8-4]","I panic. Crap would it be bad to backtrack? ","Πανικοβάλομαι. Σκατά. Άραγε θα πειράξει πολύ αν το πάρω πίσω; "
"TDN8-4","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-5]","Sorry, i didn’t mean that","Συγγνώμη, δεν το εννοούσα."
"TDN8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-6]","i don’t think ur questions are stupid.","Δεν θεωρώ τις ερωτήσεις σου ηλίθιες."
"TDN8-6","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-7]",":/ you’re a jerk sometimes. u know that?",":/ γίνεσαι πολύ μαλάκας ώρες ώρες, το ξέρεις;"
"TDN8-7","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-8]","Yeah…I can see that right now. I’m really sorry.","Ναι... Το κατάλαβα. Αλήθεια συγγνώμη."
"TDN8-8","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-9]","Well to answer your question. Even though you’re a grade A jerk sometimes.","Πάντως, για να σου απαντήσω, αν και είσαι τέρμα μαλακισμένο ώρες-ώρες..."
"TDN8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-10]","I’d still miss seeing you.","θα μου έλειπε η φάτσα σου."
"TDN8-10","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-11]","I just wish you were a bit more honest with me.","Απλώς θα ήθελα να ήσουν λίγο πιο ειλικρινής μαζί μου."
"TDN8-11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-12]","What do you mean honest?","Τι εννοείς ""ειλικρινής"";"
"TDN8-12","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-13]","I know thats not the real reason why you’re asking me that.","Ξέρω ότι δεν είναι αυτός ο πραγματικός λόγος που το ρώτησες."
"TDN8-13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-14]","I gotta go. I’ll talk to you later. Just stop acting so weird with me.","Πρέπει να κλείσω, τα λέμε αργότερα. Απλώς σταμάτα να μου φέρεσαι τόσο περίεργα."
"TDN8-14","No Sc, msc: Supernova, no sfx, Next: [TDN8-14a]","I groan to myself.","Βγάζω ένα βογκητό."
"TDN8-14a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDN8-15]","-door opens and chimes-","-η πόρτα ανοίγει και κουδουνίζει- "
"TDN8-15","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-16]","Why did I say that? Out of every reason I could have given her?","Γιατί το είπα αυτό; Από όλους τους λόγους που μπορούσα να της αναφέρω;"
"TDN8-16","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-17]","Stupid! Stupid! Stupid!","Χαζό! Χαζό! Χαζό!"
"TDN8-17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","It couldn’t be that stupid to be doing all that.","Δεν μπορεί να είναι και τόσο χαζό το να τα κάνεις όλα αυτά."
"DD2-7","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-8]","Whoa!","Ώπα!"
"DD2-8","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-19]","Sorry it’s slow today. So uh I’ve been on my phone a bit more. ","Σόρι, είναι ήσυχη μέρα σήμερα... Και, να, γι' αυτό ήμουν λίγο παραπάνω στο κινητό. "
"D2D-19","No Sc, msc: Supernova, no sfx, Next: [D2D-20]","I take in the woman. From the ringlets across her body she seems to be a shapeshifter. ","Κοιτάζω καλά-καλά τη γυναίκα. Από τα κυκλάκια σε όλο της το σώμα, φαίνεται να είναι αλλαζόμορφη. "
"D2D-20","No Sc, msc: Supernova, no sfx, Next: [D2D-21]","Something feels awfully familiar about her like I’ve seen her somewhere before.","Έχει κάτι απίστευτα οικείο, λες και κάπου την έχω ξαναδεί."
"D2D-21","No Sc, msc: Supernova, no sfx, Next: [KD1]","She doesn’t seem to notice the interest she has a knowing smile as her attention still seems on me and my phone. ","Δεν φαίνεται να πρόσεξε το ενδιαφέρον μου. Χαμογελάει σαν να ξέρει κάτι, καθώς η προσοχή της παραμένει στραμμένη σε εμένα και το κινητό μου.  "
"KD1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-9]","They must sound important to you. Just relax I’m sure you’re lovely to speak to. ","Πρέπει να είναι σημαντικό άτομο για σένα. Χαλάρωσε, είμαι σίγουρη ότι οι συζητήσεις μαζί σου είναι υπέροχες. "
"DD2-9","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-22]","It depends on the day.","Ανάλογα πώς θα με πετύχεις."
"D2D-22","No Sc, msc: Supernova, no sfx, Next: [KD2]","She laughs.","Γελάει."
"KD2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-23]","Hit me with it. What’s got you stressed?","Ρίξ' το. Τι σε αγχώνει τόσο;"
"D2D-23","No Sc, msc: Supernova, no sfx, Next: [D2D-24]","I think for a second. Do I actually want to just spill my guts out to this complete stranger?","Το σκέφτομαι λίγο. Θέλω όντως να βγάλω τα σώψυχά μου σε αυτή την εντελώς άγνωστη γυναίκα;"
"D2D-24","No Sc, msc: Supernova, no sfx, Next: [D2D-25]","…","…"
"D2D-25","No Sc, msc: Supernova, no sfx, Next: [DD2-10]","Actually yeah. I can’t pay for a therapist anyways. Why not. ","Βασικά, ναι. Δεν έχω λεφτά για ψυχολόγο ούτως ή άλλως. Γιατί όχι; "
"DD2-10","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-26]","I don’t know how to tell her I don’t qualify for a space jump so I’m going to be stuck here.","Δεν ξέρω πώς να της πω ότι δεν πληρώ τις προϋποθέσεις για διαστημικό άλμα και άρα θα ξεμείνω εδώ πέρα."
"D2D-26","No Sc, msc: Supernova, no sfx, Next: [DD2-11]","The not-therapist nods as she listens to me.","Η όχι ψυχολόγος μου κουνάει το κεφάλι καθώς με ακούει."
"DD2-11","Sc: Dmi, msc: Supernova, no sfx, Next: [KD3]","I’ve been trying to just carry on but I think she knows something is wrong. ","Προσπαθώ να κάνω σαν να μη συμβαίνει τίποτα, αλλά νομίζω ξέρει ότι κάτι δεν πάει καλά. "
"KD3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-27]","Well you’re going to traumatize the stars outta her when she finds out you’re gonna be space dust and you never warned her. ","Ναι, θα της έρθει ο ουρανός σφοντίλι όταν ανακαλύψει ότι πρόκειται να γίνεις διαστημόσκονη και δεν την προειδοποίησες. "
"D2D-27","No Sc, msc: Supernova, no sfx, Next: [D2D-28]","I choke. When she puts it that way…","Πνίγομαι. Αν το θέτει έτσι…"
"D2D-28","No Sc, msc: Supernova, no sfx, Next: [DD2-12]","I try to search for a way to back out despite this being my fault we’re having this very personal conversation at a gas station counter.","Προσπαθώ να βρω έναν τρόπο να λήξω αυτήν την υπερβολικά προσωπική συζήτηση που εγώ μόνο μου ξεκίνησα στον γκισέ ενός βενζινάδικου."
"DD2-12","Sc: Dmi, msc: Supernova, no sfx, Next: [KD4]","Is there something in particular you’re looking for or…? ","Ψάχνεις να αγοράσεις κάτι συγκεκριμένο ή…; "
"KD4","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-29]","I see what you’re doing here.","Ξέρω τι κάνεις τώρα."
"D2D-29","No Sc, msc: Supernova, no sfx, Next: [KD5]","She plays along though.","Πάντως πάει με τα νερά μου."
"KD5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD6]","I’ll put 900 luncos on pump 5.","Θέλω 900 λούνκα στην αντλία 5."
"KD6","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-30]","And are any of those behind you good? Looking to get something for my wife back on our ship.","Είναι τίποτα από αυτά πίσω σου καλό; Θέλω να πάρω κάτι για τη γυναίκα μου που περιμένει στο πλοίο μας."
"D2D-30","No Sc, msc: Supernova, no sfx, Next: [DD2-13]","She points to the hot food machines behind me and I shrug.","Δείχνει στις μηχανές ζεστού φαγητού πίσω μου και ανασηκώνω τους ώμους."
"DD2-13","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-14]","Nothing to write home about but I think they’re pretty good. ","Δεν είναι και τίποτα ιδιαίτερο, αλλά εμένα μου φαίνονται εντάξει. "
"DD2-14","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-31]","Especially if you’re hungry.","Ειδικά αν πεινάς."
"D2D-31","No Sc, msc: Supernova, no sfx, Next: [KD7]","She lets out a hearty laugh.","Γελάει."
"KD7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD8]","Oh man. I know that feeling when food is good just cuz you haven’t had anything. ","Πω! Ξέρω πώς είναι να σ' αρέσει το φαΐ απλά και μόνο επειδή έχεις άδειο στομάχι. "
"KD8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD8b]","Something with a good crunch to it seems like something my wife would like.","Αν έχεις τίποτα τραγανιστό, θα αρέσει σίγουρα στη γυναίκα μου."
"KD8b","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","Select an item in the shop","Διάλεξε κάτι από το κατάστημα"
"KD8b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","",""
"KD8b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]KD8b-Option-2","",""
"TDP9-1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-2]","What are these called again? M’Ghooni Nachos?","Πώς τα λένε αυτά είπαμε; Νάτσος Μ'Γκούνι;"
"TDP9-2","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-3]","It's got a little kick to it. If your wife likes spice I’m sure she’d be into it.","Καίνε αρκετά. Αν τρώει καυτερά η γυναίκα σου, σίγουρα θα της αρέσοουν."
"TDP9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDP9-4]","I’m Martian. I can handle more than a little kick.","Είμαι Αρειανή. Τίποτα δεν καίει αρκετά."
"TDP9-4","No Sc, msc: Supernova, no sfx, Next: [TDP9-5]","The alleged shapeshifter lifts up a chip and chomps down on it.","Η μάλλον αλλαζόμορφη παίρνει ένα τσιπ και το μασουλάει."
"TDP9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-6]","Oh! That's a pretty solid nacho.","Ω! Πολύ καλά τα νάτσος. "
"TDP9-6","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-7]","Yeah my friend would usually call me to bring some back with me back when we were roommates. ","Ναι, η φίλη μου συχνά μου ζητούσε να της φέρω τέτοια σπίτι, τότε που ήμασταν ακόμα συγκάτοικοι. "
"TDP9-7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDP9-8]","They’ve got good taste. Can you get one for me too?","Έχουν ωραία γεύση. Μου δίνεις και μένα από αυτά;"
"TDP9-8","No Sc, msc: Supernova, no sfx, Next: [D2D-32]","I nod as I go over to the machine and get out a second batch of M’Ghooni Nachos.","Της γνέφω και πηγαίνω στο μηχάνιμα για να βγάλω άλλη μια μερίδα Νάτσος Μ'Γκούνι. "
"TDN9-1","No Sc, msc: Supernova, no sfx, Next: [TDN9-2]","K’Kili inspects the food presented to her.","Η Κ'Κίλι κοιτά προσεχτικά το φαγητό που της έφερα."
"TDN9-2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDN9-3]","Hmm I don’t mean to be rude kid but I don’t think she’s going to like this. ","Χμμ, δεν θελω να φανώ αγενής, αλλά δεν νομίζω να της αρέσει αυτό. "
"TDN9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDN9-4]","I wouldn’t really call this crunchy either.","Ούτε θα το έλεγα ""τραγανιστό""."
"TDN9-4","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-5]","You sure she might not like this better?","Σίγουρα δεν θα προτιμούσε κάτι τέτοιο;"
"TDN9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDN9-6]","Pretty sure I’d know what she likes best.","Νομίζω ότι ξέρω τι της αρέσει καλύτερα."
"TDN9-6","No Sc, msc: Supernova, no sfx, Next: [TDN9-7]","I sigh. Seems my gas station munchies intuition failed me today.","Αναστενάζω. Φαίνεται ότι το ένστικτό μου για τα βενζιναδο-σνακ με πρόδωσε σήμερα."
"TDN9-7","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-8]","Sorry bout that.","Συγγνώμη γι' αυτό."
"TDN9-8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-32]","It's fine. I’ll take the gas at least.","Δεν πειράζει. Τουλάχιστον θα βάλω βενζίνη."
"D2D-32","No Sc, msc: Supernova, no sfx, Next: [KD9]","The woman grabs her wallet in her pocket.","Η γυναίκα βγάζει το πορτοφόλι από την τσέπη της."
"KD9","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-15]","You take cards don’t you? Or did that stop for Doomsday?","Δέχεστε κάρτες, σωστά; Ή το σταμάτησαν αυτό για το τέλος του κόσμου; "
"DD2-15","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-33]","Nothing stops at Cosmic Fuel for Doomsday.","Τίποτα δεν σταματά για το τέλος του κόσμου στο Cosmic Fuel."
"D2D-33","No Sc, msc: Supernova, no sfx, Next: [D2D-34]","The woman cooly passes a card to me. I grab for it and freeze as I realize she passed me an ID.","Η γυναίκα μου δίνει μια κάρτα, άνετη. Την παίρνω και παγώνω καθώς συνειδητοποιώ ότι μου έδωσε ταυτότητα."
"D2D-34","No Sc, msc: Supernova, no sfx, Next: [D2D-35]","The name is one I remember very well as it was all over the Martian news. ","Το όνομα το ξέρω πολύ καλά, ήταν σε όλες τις Αρειανές ειδήσεις. "
"D2D-35","No Sc, msc: Supernova, no sfx, Next: [KD10]","Holy crap. This woman is like… an urban legend on Mars.","Μαλάκα... Αυτή εδώ είναι κυριολεκτικά θρύλος στον Άρη."
