location,context,source,target
T17,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-1,TDP8-1]",what type of question is that :(,Pertanyaan macam apa itu? :(
TDN8-1,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-2]",...,…
TDN8-2,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-3]",Wow that was harsh…,"Wau, kejamnya…"
TDN8-3,"No Sc, msc: Supernova, no sfx, Next: [TDN8-4]",I panic. Crap would it be bad to backtrack? ,"Aku panik. Sial, apa akan semakin gawat kalau kutarik kata-kataku?"
TDN8-4,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-5]","Sorry, i didn’t mean that","Maaf, bukan itu maksudku."
TDN8-5,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-6]",i don’t think ur questions are stupid.,Aku ga mikir klo pertanyaanmu konyol kok.
TDN8-6,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-7]",:/ you’re a jerk sometimes. u know that?,Kamu sadar diri kn klo kadang kamu ini bebal? :/
TDN8-7,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-8]",Yeah…I can see that right now. I’m really sorry.,Ya… skrg sadar banget. Maaf ya.
TDN8-8,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-9]",Well to answer your question. Even though you’re a grade A jerk sometimes.,"Baiklah, akan tetap kujawab walau kadang kamu bebal banget segalaksi."
TDN8-9,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-10]",I’d still miss seeing you.,Aku bakal kangen ketemu kamu.
TDN8-10,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-11]",I just wish you were a bit more honest with me.,Aku bakal berharap kalo kamu mau lebih jujur ke aku.
TDN8-11,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-12]",What do you mean honest?,Maksudnya jujur?
TDN8-12,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-13]",I know thats not the real reason why you’re asking me that.,Misalnya aku tahu itu bkn knp kamu nanya gini ke aku.
TDN8-13,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-14]",I gotta go. I’ll talk to you later. Just stop acting so weird with me.,Perlu cabut dulu. Ngobrolnya nanti lagi. Jangan aneh2 lg ya.
TDN8-14,"No Sc, msc: Supernova, no sfx, Next: [TDN8-14a]",I groan to myself.,Aku mengerang.
TDN8-14a,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDN8-15]",-door opens and chimes-,(Pintu terbuka dan berdenting)
TDN8-15,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-16]",Why did I say that? Out of every reason I could have given her?,"Dari banyak alasan, kenapa aku malah mengatakan itu?"
TDN8-16,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-17]",Stupid! Stupid! Stupid!,Dasar bodoh! Bodoh! Bodoh!
TDN8-17,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-7]",It couldn’t be that stupid to be doing all that.,"Aku yakin sebodoh apa pun itu, kamu seharusnya tidak melakukan itu."
TDP8-1,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-2]",its not every day people leave their planet in droves for the impending death of the sun.,Kn jarang2 org panik kabur dr planetnya karna bentar lg matahari musnah.
TDP8-2,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-3]",Well I’d miss the hell out of you. ,"Yah, yg jelas aku bakal kangen kamu."
TDP8-3,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-4]",…Really?,…Serius?
TDP8-4,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-5]",Duh? What makes you think I check up on you all the time?,Ya iyalah. Klo ga ngapain aku cerewet kyk ibumu?
TDP8-5,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-6]",…I don’t know.,…Entahlah.
TDP8-6,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-7]",I kind of feel like I’ve been dragging you down… with me being sad all the time.,Kadang ngerasa aku ngalangin kamu… apalagi karna aku sedih melulu.
TDP8-7,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-8]",what? We all get sad. We’re together till the end. Nothing will ever change that.,Trus? Kita semua kn boleh sedih. Kita bakal bareng sampe akhir dan gakan ada yg bisa ubah itu.
TDP8-8,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-9]",Thank you. For always caring.,"Makasih ya, karna udh terus peduli."
TDP8-9,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-10a]",Of course. I have to go :( I’m getting called away but I always have your back! ,"Masama. Harus cabut dulu :( Walau sibuk, aku akan terus dukung kamu!"
TDP8-10a,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDP8-10]",-door opens and chimes-,(Pintu terbuka dan berdenting)
TDP8-10,"No Sc, msc: Supernova, no sfx, Next: [TDP8-11]",I find myself smiling at my phone. I could’ve reread this line a couple hundred times.,Aku tersenyum sembari menatap layar HP. Mungkin jawaban itu bisa kubaca ulang ratusan kali.
TDP8-11,"No Sc, msc: Supernova, sfx: KKILI1, Next: [DD2-7]",That must be someone special you’re talking to.,Kamu pasti sedang mengobrol dengan seseorang yang spesial.
DD2-7,"Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-8]",Whoa!,Wah!
DD2-8,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-19]",Sorry it’s slow today. So uh I’ve been on my phone a bit more. ,"Maaf, hari ini tidak begitu ada banyak pengunjung. Jadi ya… saya jadi lebih fokus pada HP."
D2D-19,"No Sc, msc: Supernova, no sfx, Next: [D2D-20]",I take in the woman. From the ringlets across her body she seems to be a shapeshifter. ,"Aku mengamati wanita itu. Dilihat dari lingkaran di sekujur tubuhnya, sepertinya ia adalah shapeshifter."
D2D-20,"No Sc, msc: Supernova, no sfx, Next: [D2D-21]",Something feels awfully familiar about her like I’ve seen her somewhere before.,"Rasanya aku mengenalnya, mungkin aku sudah pernah melihatnya entah di mana."
D2D-21,"No Sc, msc: Supernova, no sfx, Next: [KD1]",She doesn’t seem to notice my interest; she smiles as her attention stays on my phone and me.,"Wanita itu sepertinya tidak menyadari apa yang kuperhatikan. Ia tersenyum, fokusnya masih tertuju padaku dan HP-ku."
KD1,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-9]",They must sound important to you. Just relax I’m sure you’re lovely to speak to. ,"Siapa pun itu, kayaknya dia penting bagimu, ya. Santai saja, kelihatannya kamu asyik diajak ngobrol."
DD2-9,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-22]",It depends on the day.,Itu tergantung suasana hati saya.
D2D-22,"No Sc, msc: Supernova, no sfx, Next: [KD2]",She laughs.,Ia tertawa.
KD2,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-23]",Hit me with it. What’s got you stressed?,Kamu boleh curhat padaku. Jadi ada apa?
D2D-23,"No Sc, msc: Supernova, no sfx, Next: [D2D-24]",I think for a second. Do I actually want to just spill my guts out to this complete stranger?,Aku merenung sejenak. Apa aku mau jujur pada orang asing ini?
D2D-24,"No Sc, msc: Supernova, no sfx, Next: [D2D-25]",…,…
D2D-25,"No Sc, msc: Supernova, no sfx, Next: [DD2-10]",Actually yeah. I can’t pay for a therapist anyways. Why not. ,"Baiklah, lagipula saya tidak punya uang untuk ke psikolog. Tidak ada salahnya, kan?"
DD2-10,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-26]",I don’t know how to tell her I don’t qualify for a space jump so I’m going to be stuck here.,Saya tidak tahu bagaimana akan memberitahunya kalau saya tidak memenuhi syarat untuk melakukan lompatan antariksa dan saya akan terus berada di sini.
D2D-26,"No Sc, msc: Supernova, no sfx, Next: [DD2-11]",The not-therapist nods as she listens to me.,Si psikolog abal-abalan itu mengangguk dan terus mendengarkanku.
DD2-11,"Sc: Dmi, msc: Supernova, no sfx, Next: [KD3]",I’ve been trying to just carry on but I think she knows something is wrong. ,"Saya berusaha untuk bersikap biasa saja, tapi sepertinya dia mulai sadar."
KD3,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-27]",Well you’re going to traumatize the stars outta her when she finds out you’re gonna be space dust and you never warned her. ,"Yah, dia pasti akan histeris begitu tahu kamu akan jadi debu angkasa dan kamu tidak pernah memberitahunya sama sekali."
D2D-27,"No Sc, msc: Supernova, no sfx, Next: [D2D-28]",I choke. When she puts it that way…,Aku tersedak. Setelah ia mengatakannya seperti itu…
D2D-28,"No Sc, msc: Supernova, no sfx, Next: [DD2-12]",I try to search for a way to back out despite this being my fault we’re having this very personal conversation at a gas station counter.,Aku berusaha mengalihkan topik. Awalnya memang ini salahku karena memulai percakapan pribadi di kasir pom bensin.
DD2-12,"Sc: Dmi, msc: Supernova, no sfx, Next: [KD4]",Is there something in particular you’re looking for or…? ,"Apa ada sesuatu yang sedang Anda cari, atau…?"
KD4,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-29]",I see what you’re doing here.,Aku mengerti apa yang kamu mau.
D2D-29,"No Sc, msc: Supernova, no sfx, Next: [KD5]",She plays along though.,Ia peka dan mengalah.
KD5,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD6]",I’ll put 900 luncos on pump 5.,"900 lunco untuk pompa 5, ya."
KD6,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-30]",And are any of those behind you good? Looking to get something for my wife back on our ship.,Dan boleh sekalian yang ada di belakangmu itu? Aku sedang mencari sesuatu untuk istriku di kapal kami.
D2D-30,"No Sc, msc: Supernova, no sfx, Next: [DD2-13]",She points to the hot food machines behind me and I shrug.,Ia menunjuk ke arah mesin penghangat makanan yang ada di belakangku. Aku pun mengangkat bahu.
DD2-13,"Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-14]",Nothing to write home about but I think they’re pretty good. ,"Tidak ada yang spesial, tapi menurut saya cukup enak."
DD2-14,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-31]",Especially if you’re hungry.,Apalagi jika Anda lapar.
D2D-31,"No Sc, msc: Supernova, no sfx, Next: [KD7]",She lets out a hearty laugh.,Ia tertawa terbahak-bahak.
KD7,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD8]",Oh man. I know that feeling when food is good just cuz you haven’t had anything. ,"Yah, aku tahu betapa enaknya makanan saat perut kosong."
KD8,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD8b]",Something with a good crunch to it seems like something my wife would like.,Yang kelihatannya renyah itu kayaknya istriku bakal suka.
KD8b,"No Sc, msc: Supernova, no sfx, Next: [TDN9-1,TDP9-1]",Select an item in the shop,Pilih item di toko.
TDN9-1,"No Sc, msc: Supernova, no sfx, Next: [TDN9-2]",K’Kili inspects the food presented to her.,K’Kili memperhatikan makanan yang kuserahkan padanya.
TDN9-2,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDN9-3]",Hmm I don’t mean to be rude kid but I don’t think she’s going to like this. ,"Hmm, maaf ya. Tapi kayaknya dia tidak akan suka ini."
TDN9-3,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDN9-4]",I wouldn’t really call this crunchy either.,Aku juga tidak bisa menyebut ini renyah.
TDN9-4,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-5]",You sure she might not like this better?,Apa Anda yakin dia tidak akan lebih suka ini?
TDN9-5,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDN9-6]",Pretty sure I’d know what she likes best.,"Tentu saja, aku paling tahu apa yang dia suka."
TDN9-6,"No Sc, msc: Supernova, no sfx, Next: [TDN9-7]",I sigh. Seems my gas station munchies intuition failed me today.,Aku mendesah. Sepertinya intuisi cemilan pom bensinku tidak peka hari ini.
TDN9-7,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-8]",Sorry bout that.,Saya mohon maaf.
TDN9-8,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-32]",It's fine. I’ll take the gas at least.,Tidak masalah. Aku akan tetap beli bensinnya.
TDP9-1,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-2]",What are these called again? M’Ghooni Nachos?,Apa ini namanya? Nachos M’Ghooni?
TDP9-2,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-3]",It's got a little kick to it. If your wife likes spice I’m sure she’d be into it.,Rasanya sedikit pedas. Saya yakin istri Anda akan suka jika tahan pedas.
TDP9-3,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDP9-4]",I’m Martian. I can handle more than a little kick.,"Aku ini orang Mars, sedikit pedas saja bukan apa-apa."
TDP9-4,"No Sc, msc: Supernova, no sfx, Next: [TDP9-5]",The alleged shapeshifter lifts up a chip and chomps down on it.,Orang yang mungkin shapeshifter itu mengambil sebuah nachos dan melahapnya.
TDP9-5,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-6]",Oh! That's a pretty solid nacho.,Oh! Nachos ini lumayan enak.
TDP9-6,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-7]",Yeah my friend would usually call me to bring some back with me back when we were roommates. ,"Iya, teman saya biasa menelpon untuk memintaku membawakannya saat kami masih tinggal sekamar."
TDP9-7,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDP9-8]",They’ve got good taste. Can you get one for me too?,Seleranya bagus. Aku mau beli satu lagi untukku juga.
TDP9-8,"No Sc, msc: Supernova, no sfx, Next: [D2D-32]",I nod as I go over to the machine and get out a second batch of M’Ghooni Nachos.,Aku mengangguk dan mengambil porsi Nachos M’Ghooni kedua dari mesin.
D2D-32,"No Sc, msc: Supernova, no sfx, Next: [KD9]",The woman grabs her wallet in her pocket.,Wanita itu mengambil dompet dari sakunya.
KD9,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-15]",You take cards don’t you? Or did that stop for Doomsday?,Bisa pakai kredit? Atau sudah tidak bisa karena kiamat?
DD2-15,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-33]",Nothing stops at Cosmic Fuel for Doomsday.,Kiamat pun tidak akan bisa menghentikan Bensin Kosmik.
D2D-33,"No Sc, msc: Supernova, no sfx, Next: [D2D-34]",The woman cooly passes a card to me. I grab for it and freeze as I realize she passed me an ID.,Wanita itu memberikan kartunya dengan santai. Aku menerimanya dan tertegun begitu menyadari ia malah memberiku KTP.
D2D-34,"No Sc, msc: Supernova, no sfx, Next: [D2D-35]",The name is one I remember very well as it was all over the Martian news. ,Aku sangat mengingat nama yang tertulis di KTP itu karena sering muncul di berita Mars.
D2D-35,"No Sc, msc: Supernova, no sfx, Next: [KD10]",Holy crap. This woman is like… an urban legend on Mars.,Gila! Wanita ini… adalah seorang legenda di planet Mars.
KD10,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-36]",Did my card decline?,Apa kartuku ditolak?
D2D-36,"No Sc, msc: Supernova, no sfx, Next: [KD11]",All six of her eyes widen as she realizes her debit card isn’t in my hand and she snatches it.,Keenam matanya terbelalak begitu menyadari bukan kartu kredit yang ada di tanganku. Ia segera mengambilnya kembali.
KD11,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-37]",Wrong card! Wrong card!,"Salah, salah!"
D2D-37,"No Sc, msc: Supernova, no sfx, Next: [D2D-38]",K’Kili passes me the right card.,K’Kili memberiku kartu yang benar.
D2D-38,"No Sc, msc: Supernova, no sfx, Next: [KD12]",We sit in awkward silence.,Kami terdiam canggung.
KD12,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD12b]",Are you going to ring me up or…?,"Apa kamu akan menghitungnya, atau…?"
KD12b,"No Sc, msc: Supernova, sfx: CashRegister, Next: [DD2-16]",-cash register noise-,(Mesin kasir berdenting)
DD2-16,"Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-17]",Eh I work at a gas station. I’m sure I’ve probably served someone with jaded pasts tons of times before. ,"Yah, saya ini bekerja di pom bensin. Mungkin saja sebenarnya saya sudah banyak melayani pengunjung bermasa lalu kelam sebelumnya."
DD2-17,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-39]",You’re not going to throw me in the nearest black hole and take my place aren’t you?,"Anda tidak akan melempar saya ke black hole terdekat dan menggantikan saya, kan?"
D2D-39,"No Sc, msc: Supernova, no sfx, Next: [KD13]",K’Kili laughs.,K’Kili tertawa.
KD13,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-18]",Not at all. I didn’t really use my powers like that. I can’t really shapeshift anymore anyways.,"Tidak. Aku tidak menggunakan kekuatanku seperti itu. Lagipula, aku sudah tidak bisa mengubah penampilan."
DD2-18,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-40]",Oh?,Oh?
D2D-40,"No Sc, msc: Supernova, no sfx, Next: [KD14]",She points to her antenna.,Ia menunjuk ke arah antenanya.
KD14,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD15]",My antenna is a little bent. So I can’t really do that anymore. ,"Antenaku sedikit bengkok, makanya aku sudah tidak begitu bisa melakukannya."
KD15,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-41]",I felt like my world was falling apart when it first happened but my wife has been so supportive. I mean I got injured trying to help her in the first place. ,"Awalnya duniaku serasa hancur, tapi untungnya istriku banyak membantu. Yah, aku memang terluka karena mencoba menolongnya, sih."
D2D-41,"No Sc, msc: Supernova, no sfx, Next: [KD16]",K’Kili lifts up her hand to show her ring. I can see the admiration and pride coming from her.,K’Kili mengangkat tangan untuk menunjukkan cincinnya. Aku bisa merasakan rasa kagum dan bangga yang ia pancarkan.
KD16,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-19]",My wife means everything to me. A part of me is happy we can get away and start new somewhere else.,"Istriku adalah segalanya bagiku. Di satu sisi, aku senang bisa kabur dan memulai hidup baru di tempat lain."
DD2-19,"Sc: Dmi, msc: Supernova, no sfx, Next: [KD17]",Wow…she sounds so lucky to have you.,Wow… kedengarannya dia beruntung bisa mendapatkan Anda.
KD17,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-42]",I’m the lucky one.,Justru aku yang beruntung.
D2D-42,"No Sc, msc: Supernova, no sfx, Next: [KD18]",K’Kili reaches over and places a hand on my shoulder. She has a strong grip. She probably could pull me over the counter like this.,"K’Kili menjulurkan tangannya untuk memegang bahuku. Genggamannya begitu kuat, mungkin saja ia bisa langsung menarikku dari meja kasir."
KD18,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD19]",Listen kid. You don’t know me and I don’t know you too well but I feel like I should tell you… ,"Dengar baik-baik. Kita memang tidak saling kenal, tapi sepertinya aku harus memberitahumu…"
KD19,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD20]",I don’t really know what your baggage is with whoever you’re talking to but be honest. I can tell they mean a lot to you. ,"Aku tidak tahu bagaimana pandangan orang yang kamu bicarakan itu terhadapmu, tapi aku mengerti kalau orang itu berharga bagimu."
KD20,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-20]",I need you to really think about what they mean to you. Don’t you want to see them?,Coba kamu pikirkan baik-baik siapa dia bagimu. Apa kamu ingin bertemu dengannya?
DD2-20,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-43]",I…can’t anyways… It's too late.,Saya… sudah tidak bisa… sudah terlambat.
D2D-43,"No Sc, msc: Supernova, no sfx, Next: [KD21]",K’Kili lets go of my shoulder.,K’Kili melepas bahuku.
KD21,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-21]",I know… Just talk to them.,Aku tahu… setidaknya coba bicara dengannya.
DD2-21,"Sc: Dmi, msc: Supernova, no sfx, Next: [KD22]",…I’ll try.,…Akan saya coba.
KD22,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-44]",It's all you can do right?,Hanya itu kan yang bisa kamu lakukan?
D2D-44,"No Sc, msc: Supernova, no sfx, Next: [KD23]",She squints at my name tag.,Ia menyipitkan mata untuk melihat nametag-ku.
KD23,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-45]",You seem like a good kid. I’ll leave a nice review for you on Welp.,Kamu anak baik. Aku akan meninggalkan ulasan yang baik di Welp.
D2D-45,"No Sc, msc: Supernova, no sfx, Next: [D2D-45b]",The woman offers me a smile and walks out of the Cosmic Fuel with nachos in hand.,Wanita itu memberiku senyuman dan berjalan pergi dari Bensin Kosmik dengan nachos di tangannya.
D2D-45b,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-46]",-door chimes and closes-,(Pintu berdenting dan tertutup)
D2D-46,"No Sc, msc: Supernova, no sfx, Next: [D2D-47]",I don’t move. Never in my life did I think I would be getting a pep talk about relationships with a customer who just wanted to buy snacks.,Aku tidak berkutik. Siapa sangka aku akan mendapatkan nasihat hidup dari pengunjung yang hanya mau jajan cemilan.
D2D-47,"No Sc, msc: Supernova, no sfx, Next: [D2D-48]",I should be on my way out of here. Maybe catching a ride outta here on a new planet but here I am. ,"Seharusnya aku sudah mulai pergi. Mungkin harusnya aku sedang melewati planet lain untuk kabur, tapi aku masih di sini."
D2D-48,"No Sc, msc: Supernova, no sfx, Next: [D2D-49]",Doomed.,Habislah aku.
D2D-49,"No Sc, msc: Supernova, no sfx, Next: [D2D-50]",…,…
D2D-50,"No Sc, msc: Supernova, no sfx, Next: [D2D-51]",Some time passes. I don’t get any more customers and I try to busy myself with the monotony of cleaning.,Waktu terus berlalu dan tidak ada pengunjung yang datang. Aku berusaha menyibukkan diri dengan bersih-bersih yang monoton.
D2D-51,"No Sc, msc: Supernova, no sfx, Next: [D2D-52]",I think Flubber notices something is wrong cuz I find her wanting to brush up against me more as she tries to move off of her usual lounging spot.,Sepertinya Flubber menyadari ada sesuatu yang salah. Kucing itu terus pergi dari tempat tidurannya yang biasa dan menyentuhku.
D2D-52,"No Sc, msc: Supernova, no sfx, Next: [D2D-53]",Rob eventually comes by. His usual cheery disposition fades as he picks up Flubber.,Akhirnya Rob datang. Sifatnya yang ceria memudar ketika ia menggendong Flubber.
D2D-53,"No Sc, msc: Supernova, no sfx, Next: [D2D-54]",I think it finally hit him about what was going to happen.,Mungkin ia semakin menyadari dengan apa yang akan terjadi.
D2D-54,"No Sc, msc: Supernova, no sfx, Next: [D2D-55]",…,…
D2D-55,"No Sc, msc: Supernova, no sfx, Next: [D2D-55b]",I need to rest before tomorrow.,Aku perlu istirahat untuk esok.
D2D-55b,"No Sc, msc: Supernova, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day3Transition]",-door opens and closes with a chime-,(Pintu terbuka dan tertutup dengan suara dentingan)
Day3Transition,"No Sc, msc: Supernova, no sfx, Next: [D3D-1]",DAY 3,HARI KE-3
D3D-1,"No Sc, msc: Supernova, no sfx, Next: [D3D-2]",Doomsday.,Kiamat.
D3D-2,"No Sc, msc: Supernova, no sfx, Next: [D3D-3]",Feels a lot quieter than how I’d imagined it.,Rasanya lebih sunyi daripada yang kubayangkan.
D3D-3,"No Sc, msc: Supernova, no sfx, Next: [D3D-4]",Well most people evacuated… it makes sense it's this quiet. ,Kebanyakan orang sudah evakuasi… tentu saja akan sunyi.
D3D-4,"No Sc, msc: Supernova, no sfx, Next: [D3D-4b]",There’s no Flubber no Rob just me. ,"Tidaka ada Flubber atau Rob, hanya ada aku."
D3D-4b,"No Sc, msc: Supernova, sfx: Text_1, Next: [T18]",-phone chimes-,(HP berdering)
T18,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T19]",Dmi did you get my message about where to meet me at the Space Port? You haven’t been answering me since last night. ,"Dmi, kamu dpt pesanku soal info bakal ketemuan dmn di Bandara Antariksa? Dr semalem kamu ga bales mulu."
T19,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T20]", Sorry just been so busy. You know how it is. ,"Maaf, akhir2 ini sibuk. Tau lah gmn."
T20,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D3D-5]",What’s wrong with you? I would think this is a pretty big time to answer your messages! I mean we got the last space jumps of the day! ,Kamu knp sih? Bknnya ini waktu yg tepat buat bales? Kita hanay punya kesempatan lompatan antariksa terakhir utk hari ini!
D3D-5,"No Sc, msc: Supernova, no sfx, Next: [D3D-6]",For once I feel tears threaten to fall from my face as I stare at my phone.,Jarang-jarang aku merasa air mata nyaris jatuh saat menatap HP.
D3D-6,"No Sc, msc: Supernova, no sfx, Next: [T21]",I wipe my face. Why am I such a loser? I don’t wanna weigh her down. I’m doing her a favor by not telling her!,Aku mengusap wajahku. Kenapa aku pengecut? Aku tidak ingin membebaninya. Justru aku menolongnya karena tidak memberitahunya!
T21,"Sc: Cassiopeia, on phone, msc: Supernova, no sfx, Next: [DD3-1a]", Dmi?,Dmi?
DD3-1a,"No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [DD3-1]",-smoke alarm chirps-,(Alarm asap berbunyi)
DD3-1,"Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-7]", Really? Today of all days?,Serius? Kenapa harus hari ini?
D3D-7,"No Sc, msc: Supernova, no sfx, Next: [D3D-8]",You’d think after all this time smoke alarms wouldn’t work the same way as they did hundreds of years ago.,Memangnya alarm asap jadi tidak akan bekerja? Padahal fungsinya masih sama setelah ratusan tahun berlalu.
D3D-8,"No Sc, msc: Supernova, no sfx, Next: [AD1a]",I tune it out as I busy myself with my normal routine. Cleaning waiting more cleaning and more waiting. ,"Aku mengabaikannya dan menyibukkan diri dengan rutinitas yang biasa. Bersih-bersih, menunggu, dan terus bergantian berulang kali."
AD1a,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [AD1]",-door opens and chimes-,(Pintu terbuka dan berdenting)
AD1,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-9]",Oh wow. You’re actually open. ,"Wah, beneran buka."
D3D-9,"No Sc, msc: Supernova, no sfx, Next: [D3D-10]",My head whips up from where I was brooming from the already pristine floors.,Aku yang sedang menyapu lantai yang sudah bersih segera mengangkat kepala.
D3D-10,"No Sc, msc: Supernova, no sfx, Next: [DD3-2]",Xey holds a phone in xeir hand.,Ia menggenggam HP di tangannya.
DD3-2,"Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-11]", Oh hey. Uh what are you doing here? ,"Oh, hai. Apa yang Anda lakukan di sini?"
D3D-11,"No Sc, msc: Supernova, no sfx, Next: [D3D-12]",The person walks towards the counter. I walk behind it just as I usually would.,Orang itu berjalan ke arah kasir. Aku segera menuju ke meja kasir seperti biasa.
