"location","context","source","target"
"T8","Sc: Dmi, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T9]","Sorry i didnt get to you yet. I was getting robbed.","Désolæ de pas t'avoir répondu. J'étais en train de me faire braquer."
"T9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T10]","WHAT?","QUOI ?"
"T10","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T11]","chill they didnt take anything. They were two beastmen but they didnt seem to be following their own plan. ","T'inquiète, ils ont rien pris. C'était deux hommes-bêtes, mais ils avaient l'air à côté de la plaque. "
"T11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T12]","I didnt care much it's not like it's my gas station. i Think i hurt their feelings.","En plus je m'en fiche, c'est pas ma station-service. Mais je crois que je les ai vexés."
"T12","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T13]","u could say they were all bark and no bite.","C'est BÊTE quoi."
"T13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T14]","did u just…ugh.","Est-ce que tu viens juste de… argh."
"T14","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T15]","im going to ignore that for my own sanity.","Je vais ignorer ça, pour mon propre bien."
"T15","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D2D-17]","like holy stars im so glad nothing happened. I dont even understand why u have to work there so close to doomsday…","Grâce aux étoiles, il t'est rien arrivé. Je comprends même pas pourquoi tu dois encore travailler à la veille de l'apocalypse…"
"D2D-17","No Sc, msc: Supernova, no sfx, Next: [D2D-18]","I could tell where she was getting at. A day before the supernova and I still had no means of getting any tickets for a space jump.","Je comprends où elle veut en venir. Il ne reste plus qu'un jour avant la supernova, et je n'ai toujours aucun moyen d'embarquer pour un saut hyperspatial."
"D2D-18","No Sc, msc: Supernova, no sfx, Next: [T16]","I drum my fingers on the desk and think of my next reply.","Je tape des doigts sur le comptoir en réfléchissant à ma réponse."
"T16","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T17]","Weird question but what if we just couldn’t talk anymore? ","C'est bizarre comme question, mais tu ferais quoi si on pouvait plus se parler ? "
"T17","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","what type of question is that :(","c'est quoi cette question :("
"T17-Option-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","Just curious…","Je suis juste curieuxe…"
"T17-Option-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","You ask me dumb questions all the time.","Tu me poses des questions bêtes tout le temps."
"TDP8-1","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-2]","its not every day people leave their planet in droves for the impending death of the sun.","c'est pas tous les jours que les gens quittent leur planète en masse pour échapper à la mort imminente du soleil."
"TDP8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-3]","Well I’d miss the hell out of you. ","Bah, tu me manquerais vachement. "
"TDP8-3","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-4]","…Really?","… C'est vrai ?"
"TDP8-4","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-5]","Duh? What makes you think I check up on you all the time?","Évidemment ? Pourquoi je demande tout le temps de tes nouvelles, à ton avis ?"
"TDP8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-6]","…I don’t know.","… Je sais pas trop."
"TDP8-6","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-7]","I kind of feel like I’ve been dragging you down… with me being sad all the time.","J'ai un peu l'impression d'être un boulet… je suis tout le temps triste."
"TDP8-7","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-8]","what? We all get sad. We’re together till the end. Nothing will ever change that.","quoi ? Tout le monde est triste de temps en temps. On est ensemble jusqu'à la fin, quoi qu'il arrive."
"TDP8-8","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-9]","Thank you. For always caring.","Merci. De toujours t'inquiéter pour moi."
"TDP8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-10a]","Of course. I have to go :( I’m getting called away but I always have your back! ","C'est normal. Je dois y aller :( on m'appelle, mais je serai toujours là pour toi ! "
"TDP8-10a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDP8-10]","-door opens and chimes-","- La porte s'ouvre et le carillon sonne. -"
"TDP8-10","No Sc, msc: Supernova, no sfx, Next: [TDP8-11]","I find myself smiling at my phone. I could’ve reread this line a couple hundred times.","Je souris devant mon téléphone. Je pourrais relire cette phrase des centaines de fois."
"TDP8-11","No Sc, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","That must be someone special you’re talking to.","Tu dois être en train de parler à quelqu'un de très spécial."
"TDN8-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-2]","...","…"
"TDN8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-3]","Wow that was harsh…","Ah d'accord… Sympa…"
"TDN8-3","No Sc, msc: Supernova, no sfx, Next: [TDN8-4]","I panic. Crap would it be bad to backtrack? ","La panique monte. Merde ! Est-ce que je peux limiter la casse ? "
"TDN8-4","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-5]","Sorry, i didn’t mean that","Désolæ, c'est pas ce que je voulais dire."
"TDN8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-6]","i don’t think ur questions are stupid.","tes questions sont pas stupides."
"TDN8-6","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-7]",":/ you’re a jerk sometimes. u know that?",":/ t'es super reloux des fois, tu sais ?"
"TDN8-7","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-8]","Yeah…I can see that right now. I’m really sorry.","Ouais… Je m'en doute bien. Je suis vraiment désolæ."
"TDN8-8","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-9]","Well to answer your question. Even though you’re a grade A jerk sometimes.","Bon, pour répondre à ta question. Même s'il t'arrive d'être un·e reloux de première."
"TDN8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-10]","I’d still miss seeing you.","Tu me manquerais. Vraiment."
"TDN8-10","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-11]","I just wish you were a bit more honest with me.","J'aimerais seulement que tu sois un peu plus honnête avec moi."
"TDN8-11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-12]","What do you mean honest?","Honnête ? Qu'est-ce que tu veux dire par là ?"
"TDN8-12","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-13]","I know thats not the real reason why you’re asking me that.","Je me doute bien que tu me poses pas cette question pour rien."
"TDN8-13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-14]","I gotta go. I’ll talk to you later. Just stop acting so weird with me.","Faut que j'y aille. On se parle plus tard. Et s'il te plaît, arrête avec tes bêtises."
"TDN8-14","No Sc, msc: Supernova, no sfx, Next: [TDN8-14a]","I groan to myself.","Je râle contre moi-même."
"TDN8-14a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDN8-15]","-door opens and chimes-","- La porte s'ouvre et le carillon sonne. -"
"TDN8-15","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-16]","Why did I say that? Out of every reason I could have given her?","Mais qu'est-ce qui m'a pris ? J'aurais pu lui dire n'importe quoi, et j'ai rien trouvé de mieux que de lui sortir ça ?"
"TDN8-16","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-17]","Stupid! Stupid! Stupid!","Je suis stupide, stupide, si stupide !"
"TDN8-17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","It couldn’t be that stupid to be doing all that.","Ça m'étonnerait que tout cela soit aussi stupide que tu ne le penses."
"DD2-7","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-8]","Whoa!","Ouah !"
"DD2-8","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-19]","Sorry it’s slow today. So uh I’ve been on my phone a bit more. ","Désolæ, c'est plutôt calme aujourd'hui. Donc je… je passe plus de temps sur mon tel. "
"D2D-19","No Sc, msc: Supernova, no sfx, Next: [D2D-20]","I take in the woman. From the ringlets across her body she seems to be a shapeshifter. ","J'observe la femme avec stupéfaction. À en voir les motifs sur son corps, j'en déduis qu'elle est métamorphe. "
"D2D-20","No Sc, msc: Supernova, no sfx, Next: [D2D-21]","Something feels awfully familiar about her like I’ve seen her somewhere before.","Mais j'ai comme l'étrange impression de l'avoir déjà vue quelque part…"
"D2D-21","No Sc, msc: Supernova, no sfx, Next: [KD1]","She doesn’t seem to notice the interest she has a knowing smile as her attention still seems on me and my phone. ","Je crois qu'elle n'a pas remarqué ma réaction. Elle semble plutôt s'intéresser à moi et mon téléphone, un sourire complice aux lèvres. "
"KD1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-9]","They must sound important to you. Just relax I’m sure you’re lovely to speak to. ","J'imagine qu'iel compte beaucoup pour toi. Relax, tu m'as l'air d'être une personne super chouette. "
"DD2-9","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-22]","It depends on the day.","Ça dépend des jours."
"D2D-22","No Sc, msc: Supernova, no sfx, Next: [KD2]","She laughs.","Elle rit."
"KD2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-23]","Hit me with it. What’s got you stressed?","Allez, vide ton sac. Qu'est-ce qui te tracasse ?"
"D2D-23","No Sc, msc: Supernova, no sfx, Next: [D2D-24]","I think for a second. Do I actually want to just spill my guts out to this complete stranger?","Je réfléchis un instant. Est-ce que j'ai vraiment envie de tout déballer à une parfaite inconnue ?"
"D2D-24","No Sc, msc: Supernova, no sfx, Next: [D2D-25]","…","…"
"D2D-25","No Sc, msc: Supernova, no sfx, Next: [DD2-10]","Actually yeah. I can’t pay for a therapist anyways. Why not. ","En vrai, ouais, pourquoi pas. J'ai pas les moyens de me payer une séance de psy de toute façon. "
"DD2-10","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-26]","I don’t know how to tell her I don’t qualify for a space jump so I’m going to be stuck here.","Je ne sais pas comment lui dire que je ne remplis pas les conditions pour le saut hyperspatial et que je suis coincæ ici."
"D2D-26","No Sc, msc: Supernova, no sfx, Next: [DD2-11]","The not-therapist nods as she listens to me.","La psychologue improvisée m'écoute avec attention et hoche la tête."
"DD2-11","Sc: Dmi, msc: Supernova, no sfx, Next: [KD3]","I’ve been trying to just carry on but I think she knows something is wrong. ","J'essaie de faire comme si de rien n'était, mais elle doit se douter que quelque chose ne tourne pas rond. "
"KD3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-27]","Well you’re going to traumatize the stars outta her when she finds out you’re gonna be space dust and you never warned her. ","Eh bien, ça va lui faire un sacré choc stellaire d'apprendre que tu vas finir en poussière de lune sans avoir pris le temps de la prévenir. "
"D2D-27","No Sc, msc: Supernova, no sfx, Next: [D2D-28]","I choke. When she puts it that way…","J'en ai le souffle coupé. Dit de cette manière…"
"D2D-28","No Sc, msc: Supernova, no sfx, Next: [DD2-12]","I try to search for a way to back out despite this being my fault we’re having this very personal conversation at a gas station counter.","J'essaie de changer de sujet, même si c'est moi qui ai eu la riche idée de parler de ma vie privée au comptoir d'une station-service."
"DD2-12","Sc: Dmi, msc: Supernova, no sfx, Next: [KD4]","Is there something in particular you’re looking for or…? ","Est-ce que vous cherchez quelque chose en particulier ? "
"KD4","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-29]","I see what you’re doing here.","Je vois ce que t'essaies de faire."
"D2D-29","No Sc, msc: Supernova, no sfx, Next: [KD5]","She plays along though.","Mais elle joue le jeu."
"KD5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD6]","I’ll put 900 luncos on pump 5.","Je vais mettre 900 monastrals sur la pompe 5."
"KD6","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-30]","And are any of those behind you good? Looking to get something for my wife back on our ship.","Au fait, il y a quelque chose de bon à grailler derrière toi ? J'aimerais ramener un casse-croûte pour ma femme à mon retour au vaisseau."
"D2D-30","No Sc, msc: Supernova, no sfx, Next: [DD2-13]","She points to the hot food machines behind me and I shrug.","Elle me montre du doigt les machines à aliments chauds derrière moi, et je hausse les épaules."
"DD2-13","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-14]","Nothing to write home about but I think they’re pretty good. ","Rien qui sort de l'ordinaire, mais je trouve qu'ils sont plutôt bons. "
"DD2-14","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-31]","Especially if you’re hungry.","Surtout quand on a la dalle."
"D2D-31","No Sc, msc: Supernova, no sfx, Next: [KD7]","She lets out a hearty laugh.","Elle rit à gorge déployée."
"KD7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD8]","Oh man. I know that feeling when food is good just cuz you haven’t had anything. ","Ah ouais, c'est clair ! Tout paraît si bon quand t'as l'estomac vide. "
"KD8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD8b]","Something with a good crunch to it seems like something my wife would like.","Connaissant ma femme, je pense qu'elle prendrait quelque chose qui croustille bien sous la dent."
"KD8b","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","Select an item in the shop","Sélectionnez un article du magasin."
"KD8b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","",""
"KD8b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]KD8b-Option-2","",""
"TDP9-1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-2]","What are these called again? M’Ghooni Nachos?","Comment on appelle ces trucs-là, déjà ? Des nachos M'Ghooni ?"
"TDP9-2","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-3]","It's got a little kick to it. If your wife likes spice I’m sure she’d be into it.","Ils sont un peu corsés. Si votre femme aime les plats épicés, ça devrait lui convenir."
"TDP9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDP9-4]","I’m Martian. I can handle more than a little kick.","Je suis martienne. Rien n'est trop corsé pour moi."
"TDP9-4","No Sc, msc: Supernova, no sfx, Next: [TDP9-5]","The alleged shapeshifter lifts up a chip and chomps down on it.","La supposée métamorphe prend une chips et la dévore à pleines dents."
"TDP9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-6]","Oh! That's a pretty solid nacho.","Oh ! Ça, c'est du nacho qui envoie du lourd !"
"TDP9-6","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-7]","Yeah my friend would usually call me to bring some back with me back when we were roommates. ","Ouais, maon pote m'appelait souvent pour que j'en ramène à la maison quand on était coloc'. "
"TDP9-7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDP9-8]","They’ve got good taste. Can you get one for me too?","Iel a bon goût. Je pourrais avoir une seconde portion pour moi, cette fois ?"
"TDP9-8","No Sc, msc: Supernova, no sfx, Next: [D2D-32]","I nod as I go over to the machine and get out a second batch of M’Ghooni Nachos.","J'acquiesce et je me dirige vers la machine pour lui servir une deuxième portion de nachos M'Ghooni."
"TDN9-1","No Sc, msc: Supernova, no sfx, Next: [TDN9-2]","K’Kili inspects the food presented to her.","K'Kili observe l'aliment servi devant elle."
"TDN9-2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDN9-3]","Hmm I don’t mean to be rude kid but I don’t think she’s going to like this. ","Hmm… Je ne veux pas te vexer, gaminx, mais je ne pense pas qu'elle va kiffer ça. "
"TDN9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDN9-4]","I wouldn’t really call this crunchy either.","En plus, il n'y a rien de croustillant là-dedans."
"TDN9-4","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-5]","You sure she might not like this better?","Vous êtes certaine que ça ne la tenterait pas plus ?"
"TDN9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDN9-6]","Pretty sure I’d know what she likes best.","Je suis certaine de connaître ses goûts mieux que personne."
"TDN9-6","No Sc, msc: Supernova, no sfx, Next: [TDN9-7]","I sigh. Seems my gas station munchies intuition failed me today.","Soupir. On dirait que mon talent d'intuition pour deviner le goût des gens ne marche pas fort aujourd'hui."
"TDN9-7","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-8]","Sorry bout that.","Désolæ pour ce désagrément."
"TDN9-8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-32]","It's fine. I’ll take the gas at least.","Pas de souci. Je vais au moins prendre de l'essence."
"D2D-32","No Sc, msc: Supernova, no sfx, Next: [KD9]","The woman grabs her wallet in her pocket.","La cliente sort un portefeuille de sa poche."
"KD9","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-15]","You take cards don’t you? Or did that stop for Doomsday?","Vous prenez la carte ici ? Ou vous avez arrêté à cause de l'apocalypse ?"
"DD2-15","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-33]","Nothing stops at Cosmic Fuel for Doomsday.","À Cosmic Fuel, rien ne s'arrête. Pas même le jour de l'apocalypse."
"D2D-33","No Sc, msc: Supernova, no sfx, Next: [D2D-34]","The woman cooly passes a card to me. I grab for it and freeze as I realize she passed me an ID.","Elle me présente une carte d'un geste détaché. Je la prends et, après inspection, je me fige sur place. C'est sa carte d'identité."
"D2D-34","No Sc, msc: Supernova, no sfx, Next: [D2D-35]","The name is one I remember very well as it was all over the Martian news. ","Je me souviens très bien de ce nom. On n'entendait que ça aux infos martiennes.  "
"D2D-35","No Sc, msc: Supernova, no sfx, Next: [KD10]","Holy crap. This woman is like… an urban legend on Mars.","Oh merde. Cette femme… C'est une véritable légende urbaine sur Mars."
"KD10","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-36]","Did my card decline?","Ma carte ne passe pas ?"
"D2D-36","No Sc, msc: Supernova, no sfx, Next: [KD11]","All six of her eyes widen as she realizes her debit card isn’t in my hand and she snatches it.","Ses trois paires d'yeux s'écarquillent lorsqu'elle se rend compte qu'il ne s'agit pas de sa carte bancaire. Elle me l'arrache des mains."
"KD11","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-37]","Wrong card! Wrong card!","Désolée ! Mauvaise carte !"
"D2D-37","No Sc, msc: Supernova, no sfx, Next: [D2D-38]","K’Kili passes me the right card.","K'Kili me passe alors la bonne carte."
"D2D-38","No Sc, msc: Supernova, no sfx, Next: [KD12]","We sit in awkward silence.","Un silence gêné s'installe entre nous."
"KD12","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD12b]","Are you going to ring me up or…?","Alors… tu comptes m'encaisser ou pas ?"
"KD12b","No Sc, msc: Supernova, sfx: CashRegister, Next: [DD2-16]","-cash register noise-","- bruit de caisse enregistreuse -"
"DD2-16","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-17]","Eh I work at a gas station. I’m sure I’ve probably served someone with jaded pasts tons of times before. ","Oh, vous savez, je travaille dans une station-service. Je pense que vous êtes loin d'être la première personne au passé trouble que je sers en caisse. "
"DD2-17","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-39]","You’re not going to throw me in the nearest black hole and take my place aren’t you?","Vous n'allez pas me balancer dans le trou noir le plus proche pour prendre ma place, j'espère ?"
"D2D-39","No Sc, msc: Supernova, no sfx, Next: [KD13]","K’Kili laughs.","K'Kili rit aux éclats."
"KD13","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-18]","Not at all. I didn’t really use my powers like that. I can’t really shapeshift anymore anyways.","Pas du tout ! En vrai, je n'ai jamais utilisé mes pouvoirs de cette manière. Et de toute façon, je ne peux plus me métamorphoser."
"DD2-18","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-40]","Oh?","Comment ça ?"
"D2D-40","No Sc, msc: Supernova, no sfx, Next: [KD14]","She points to her antenna.","Elle me montre son antenne du doigt."
"KD14","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD15]","My antenna is a little bent. So I can’t really do that anymore. ","Mon antenne est un peu tordue. Donc la métamorphose, pour moi, c'est fini. "
"KD15","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-41]","I felt like my world was falling apart when it first happened but my wife has been so supportive. I mean I got injured trying to help her in the first place. ","J'avais l'impression que tout s'écroulait autour de moi le jour de l'accident, mais ma femme m'a énormément soutenue. En fait, je m'étais blessée en essayant de l'aider. "
"D2D-41","No Sc, msc: Supernova, no sfx, Next: [KD16]","K’Kili lifts up her hand to show her ring. I can see the admiration and pride coming from her.","K'Kili me montre sa bague d'un geste de la main. Je peux voir l'admiration et la fierté briller dans son regard."
"KD16","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-19]","My wife means everything to me. A part of me is happy we can get away and start new somewhere else.","J'aime ma femme plus que tout au monde. D'une certaine façon, je suis ravie qu'on puisse se tirer d'ici pour refaire notre vie ailleurs."
"DD2-19","Sc: Dmi, msc: Supernova, no sfx, Next: [KD17]","Wow…she sounds so lucky to have you.","Ouah… Elle a beaucoup de chance de vous avoir."
"KD17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-42]","I’m the lucky one.","C'est moi la chanceuse !"
"D2D-42","No Sc, msc: Supernova, no sfx, Next: [KD18]","K’Kili reaches over and places a hand on my shoulder. She has a strong grip. She probably could pull me over the counter like this.","K'Kili se rapproche et pose une main sur mon épaule. Sa poigne est solide. Elle pourrait sûrement me soulever par-dessus le comptoir si elle le voulait."
"KD18","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD19]","Listen kid. You don’t know me and I don’t know you too well but I feel like I should tell you… ","Écoute-moi bien. On ne se connaît pas, mais il faut que je te dise une chose. "
"KD19","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD20]","I don’t really know what your baggage is with whoever you’re talking to but be honest. I can tell they mean a lot to you. ","Je ne sais pas ce qui se passe avec taon pote au téléphone, mais sois honnête. Ça se voit qu'iel compte beaucoup à tes yeux. "
"KD20","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-20]","I need you to really think about what they mean to you. Don’t you want to see them?","Un conseil : réfléchis bien à ce qu'iel représente pour toi. Tu veux lae revoir, oui ou non ?"
"DD2-20","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-43]","I…can’t anyways… It's too late.","Je… Je ne peux pas. C'est trop tard."
"D2D-43","No Sc, msc: Supernova, no sfx, Next: [KD21]","K’Kili lets go of my shoulder.","K'Kili relâche mon épaule."
"KD21","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-21]","I know… Just talk to them.","Je sais… Mais parle avec iel."
"DD2-21","Sc: Dmi, msc: Supernova, no sfx, Next: [KD22]","…I’ll try.","… J'essaierai."
"KD22","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-44]","It's all you can do right?","C'est la seule chose qu'il te reste à faire de toute façon, pas vrai ?"
"D2D-44","No Sc, msc: Supernova, no sfx, Next: [KD23]","She squints at my name tag.","Elle regarde le nom sur mon badge en plissant des yeux."
"KD23","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-45]","You seem like a good kid. I’ll leave a nice review for you on Welp.","Tu m'as l'air de quelqu'un de bien, gaminx. Je te laisserai un avis positif sur Froogle."
"D2D-45","No Sc, msc: Supernova, no sfx, Next: [D2D-45b]","The woman offers me a smile and walks out of the Cosmic Fuel with nachos in hand.","La femme me sourit avant de sortir du magasin."
"D2D-45b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-46]","-door chimes and closes-","- Le carillon sonne et la porte se referme. -"
"D2D-46","No Sc, msc: Supernova, no sfx, Next: [D2D-47]","I don’t move. Never in my life did I think I would be getting a pep talk about relationships with a customer who just wanted to buy snacks.","Je reste figæ sur place. Jamais de la vie je n'aurais imaginé recevoir des paroles d'encouragement de la part d'une cliente qui voulait juste se payer un casse-croûte."
"D2D-47","No Sc, msc: Supernova, no sfx, Next: [D2D-48]","I should be on my way out of here. Maybe catching a ride outta here on a new planet but here I am. ","Je devrais déjà être loin d'ici. Prendre n'importe quel moyen de transport pour me casser sur une autre planète. Mais non, je suis coincæ ici. "
"D2D-48","No Sc, msc: Supernova, no sfx, Next: [D2D-49]","Doomed.","Condamnæ."
"D2D-49","No Sc, msc: Supernova, no sfx, Next: [D2D-50]","…","…"
"D2D-50","No Sc, msc: Supernova, no sfx, Next: [D2D-51]","Some time passes. I don’t get any more customers and I try to busy myself with the monotony of cleaning.","Les minutes passent. C'est le calme plat au magasin. J'essaie alors de m'occuper en faisant du ménage, bien que ce soit monotone."
"D2D-51","No Sc, msc: Supernova, no sfx, Next: [D2D-52]","I think Flubber notices something is wrong cuz I find her wanting to brush up against me more as she tries to move off of her usual lounging spot.","Flubber doit sentir que quelque chose ne va pas, parce qu'elle s'éloigne de plus en plus souvent de son petit coin de sieste pour se frotter contre moi."
"D2D-52","No Sc, msc: Supernova, no sfx, Next: [D2D-53]","Rob eventually comes by. His usual cheery disposition fades as he picks up Flubber.","Puis Rob vient récupérer Flubber. Il semble moins enjoué qu'à l'ordinaire."
"D2D-53","No Sc, msc: Supernova, no sfx, Next: [D2D-54]","I think it finally hit him about what was going to happen.","Je pense qu'il a enfin compris ce qu'il allait se passer."
"D2D-54","No Sc, msc: Supernova, no sfx, Next: [D2D-55]","…","…"
"D2D-55","No Sc, msc: Supernova, no sfx, Next: [D2D-55b]","I need to rest before tomorrow.","Il faut que je me repose pour demain."
"D2D-55b","No Sc, msc: Supernova, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day3Transition]","-door opens and closes with a chime-","- Le carillon sonne et la porte se referme. -"
"Day3Transition","No Sc, msc: Supernova, no sfx, Next: [D3D-1]","DAY 3","JOUR 3"
"D3D-1","No Sc, msc: Supernova, no sfx, Next: [D3D-2]","Doomsday.","Le jour de l'apocalypse."
"D3D-2","No Sc, msc: Supernova, no sfx, Next: [D3D-3]","Feels a lot quieter than how I’d imagined it.","C'est beaucoup plus calme que je l'imaginais."
"D3D-3","No Sc, msc: Supernova, no sfx, Next: [D3D-4]","Well most people evacuated… it makes sense it's this quiet. ","Enfin, la majorité de la population est déjà partie, donc… ce n'est pas si surprenant que ça. "
"D3D-4","No Sc, msc: Supernova, no sfx, Next: [D3D-4b]","There’s no Flubber no Rob just me. ","Flubber n'est pas là, et Rob non plus. Il n'y a plus que moi. "
"D3D-4b","No Sc, msc: Supernova, sfx: Text_1, Next: [T18]","-phone chimes-","- son de notification -"
"T18","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T19]","Dmi did you get my message about where to meet me at the Space Port? You haven’t been answering me since last night. ","Dmi, t'as reçu mon message pour savoir où on se rejoint au port spatial ? Tu me réponds plus depuis hier soir ! "
